Date,Type,Info
1671295212.0,Driving,"{('LTE', '38054658', '464'): {'MeanLatency': 43.10909090909091, 'MeanThroughput': 4.462090070921988}}"
1673017711.0,Walking,"{('5G', '33802242', '246'): {'MeanLatency': 37.29090909090909, 'MeanThroughput': 59.8643009090909}, ('LTE', '33802242', '246'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1677174597.0,Driving,"{('5G', '35738880', '117'): {'MeanLatency': 36.86363636363637, 'MeanThroughput': 62.966518691588796}, ('LTE', '35738880', '117'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1679758683.0,Walking,"{('LTE', '26910977', '168'): {'MeanLatency': 30.181818181818183, 'MeanThroughput': 71.36393300970876}}"
1685514088.0,Walking,"{('LTE', '26910977', '168'): {'MeanLatency': 30.08181818181818, 'MeanThroughput': 56.89997941176472}}"
1671976307.0,Driving,"{('5G', '26958337', '70'): {'MeanLatency': 45.20909090909091, 'MeanThroughput': 67.55909523809522}, ('LTE', '26958337', '70'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1680540190.0,Driving,"{('LTE', '48896001', '67'): {'MeanLatency': 29.93636363636364, 'MeanThroughput': 4.525061151079136}}"
1672078933.0,Static,"{('LTE', '47259906', '440'): {'MeanLatency': 38.39090909090909, 'MeanThroughput': 12.942216216216218}}"
1677429002.0,Driving,"{('LTE', '26932736', '447'): {'MeanLatency': nan, 'MeanThroughput': 16.71191875}, ('LTE', '40171777', '105'): {'MeanLatency': 85.75, 'MeanThroughput': 44.60991355932203}, ('LTE', '26974209', '194'): {'MeanLatency': 36.34444444444445, 'MeanThroughput': nan}}"
1693326443.0,Driving,"{('5G', '26720000', '229'): {'MeanLatency': 48.68, 'MeanThroughput': 32.99432241379309}, ('LTE', '26720000', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '26368513', '323'): {'MeanLatency': 25.083333333333332, 'MeanThroughput': nan}}"
1673105208.0,Walking,"{('5G', '26817282', '480'): {'MeanLatency': 35.654545454545456, 'MeanThroughput': 120.28834571428565}, ('LTE', '26817282', '480'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1678694427.0,Driving,"{('5G', '26367744', '156'): {'MeanLatency': 32.936363636363645, 'MeanThroughput': 70.70611009174313}, ('LTE', '26367744', '156'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683181726.0,Driving,"{('LTE', '48896000', '341'): {'MeanLatency': 32.154545454545456, 'MeanThroughput': 5.8300551999999985}}"
1671974840.0,Static,"{('LTE', '35726593', '219'): {'MeanLatency': nan, 'MeanThroughput': 68.38596799999999}, ('5G', '35726593', '219'): {'MeanLatency': 50.58181818181818, 'MeanThroughput': 78.7070817073171}}"
1686206355.0,Driving,"{('5G', '26366466', '392'): {'MeanLatency': 56.00909090909091, 'MeanThroughput': 115.74415333333327}, ('LTE', '26366466', '392'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1669755517.0,Static,"{('5G', '37798146', '314'): {'MeanLatency': 40.38181818181818, 'MeanThroughput': 38.46349646017698}}"
1680714371.0,Static,"{('LTE', '26692097', '81'): {'MeanLatency': 37.83636363636364, 'MeanThroughput': 56.75566893203883}}"
1689093599.0,Driving,"{('5G', '35738881', '119'): {'MeanLatency': 42.92727272727273, 'MeanThroughput': 65.09679259259259}, ('LTE', '35738881', '119'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1673509250.0,Static,"{('5G', '26606848', '457'): {'MeanLatency': 30.9, 'MeanThroughput': 78.89097452830191}, ('LTE', '26606848', '457'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1674807306.0,Walking,"{('5G', '26352130', '257'): {'MeanLatency': 62.5, 'MeanThroughput': 27.16346637931035}, ('LTE', '26352130', '257'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1688452378.0,Walking,"{('LTE', '26367488', '319'): {'MeanLatency': 34.23636363636364, 'MeanThroughput': 86.25052745098039}}"
1682002252.0,Static,"{('LTE', '26360328', '293'): {'MeanLatency': 27.718181818181815, 'MeanThroughput': 59.14807184466018}}"
1688469703.0,Static,"{('LTE', '26360322', '72'): {'MeanLatency': 38.24545454545454, 'MeanThroughput': 80.98611456310681}}"
1672070063.0,Driving,"{('LTE', '40270594', '107'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '40270594', '107'): {'MeanLatency': 45.61818181818182, 'MeanThroughput': 74.33157663551401}}"
1679218801.0,Driving,"{('LTE', '28456449', '225'): {'MeanLatency': nan, 'MeanThroughput': 15.926660377358488}, ('LTE', '26929152', '225'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '26929152', '434'): {'MeanLatency': 35.45454545454545, 'MeanThroughput': 5.179997590361447}}"
1677772571.0,Walking,"{('5G', '27018242', '365'): {'MeanLatency': 36.08181818181818, 'MeanThroughput': 50.63436486486486}, ('LTE', '27018242', '365'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1688663238.0,Static,"{('5G', '26967040', '430'): {'MeanLatency': 32.29090909090909, 'MeanThroughput': 34.51244956521739}, ('LTE', '26967040', '430'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675445045.0,Walking,"{('5G', '26352130', '257'): {'MeanLatency': 36.71818181818182, 'MeanThroughput': 51.66047522935779}, ('LTE', '26352130', '257'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683746178.0,Walking,"{('LTE', '26910977', '168'): {'MeanLatency': 30.427272727272726, 'MeanThroughput': 75.47730495049507}}"
1672079202.0,Driving,"{('LTE', '47259906', '440'): {'MeanLatency': 40.06363636363636, 'MeanThroughput': 6.191530476190477}}"
1671210400.0,Driving,"{('5G', '26932736', '194'): {'MeanLatency': nan, 'MeanThroughput': 72.6138}, ('LTE', '26932736', '194'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '26932736', '447'): {'MeanLatency': 63.0, 'MeanThroughput': 52.210667708333325}, ('LTE', '26932736', '447'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1677421617.0,Driving,"{('5G', '26898433', '286'): {'MeanLatency': 34.79090909090909, 'MeanThroughput': 45.886513274336274}, ('LTE', '26898433', '286'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1679261376.0,Static,"{('LTE', '26352130', '257'): {'MeanLatency': 30.781818181818185, 'MeanThroughput': 18.515095495495494}}"
1681232268.0,Driving,"{('LTE', '26932736', '447'): {'MeanLatency': nan, 'MeanThroughput': 1.835508}, ('LTE', '26953216', '447'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '26953216', '382'): {'MeanLatency': 71.4, 'MeanThroughput': 3.9323428571428574}}"
1673887770.0,Driving,"{('LTE', '46037252', '115'): {'MeanLatency': 32.18181818181819, 'MeanThroughput': 0.9296326241134755}}"
1673283295.0,Walking,"{('5G', '26606848', '457'): {'MeanLatency': 52.40909090909091, 'MeanThroughput': 53.67947155963303}, ('LTE', '26606848', '457'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1672777389.0,Static,"{('5G', '26941953', '131'): {'MeanLatency': 36.7909090909091, 'MeanThroughput': 30.18528834951456}}"
1679220107.0,Walking,"{('LTE', '42458624', '249'): {'MeanLatency': 27.327272727272724, 'MeanThroughput': 42.190549056603764}}"
1677173610.0,Static,"{('LTE', '26349825', '254'): {'MeanLatency': 38.52727272727273, 'MeanThroughput': 7.9910564516129075}}"
1685947163.0,Walking,"{('LTE', '26606848', '457'): {'MeanLatency': 29.300000000000008, 'MeanThroughput': 64.05688712871289}}"
1680421651.0,Driving,"{('LTE', '48895745', '277'): {'MeanLatency': 27.4, 'MeanThroughput': 3.2968757575757577}}"
1671235402.0,Walking,"{('5G', '27001856', '133'): {'MeanLatency': 36.699999999999996, 'MeanThroughput': 87.46301869158879}, ('LTE', '27001856', '133'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1681634549.0,Static,"{('LTE', '48895744', '441'): {'MeanLatency': 29.10909090909091, 'MeanThroughput': 8.856227731092439}}"
1679751402.0,Driving,"{('LTE', '48895745', '277'): {'MeanLatency': 29.481818181818184, 'MeanThroughput': 1.6270503448275861}}"
1674343193.0,Static,"{('5G', '26359041', '406'): {'MeanLatency': 32.24545454545454, 'MeanThroughput': 64.27401203703704}, ('LTE', '26359041', '406'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1671059839.0,Static,"{('LTE', '26352130', '257'): {'MeanLatency': 27.745454545454546, 'MeanThroughput': 10.197273394495415}}"
1685527454.0,Static,"{('5G', '26367488', '423'): {'MeanLatency': nan, 'MeanThroughput': 31.865871111111115}, ('LTE', '26367488', '423'): {'MeanLatency': 37.599999999999994, 'MeanThroughput': 39.84612666666667}}"
1672144875.0,Static,"{('LTE', '36172291', '87'): {'MeanLatency': 42.36363636363636, 'MeanThroughput': 5.463231932773113}}"
1677325305.0,Driving,"{('5G', '26353409', '474'): {'MeanLatency': nan, 'MeanThroughput': 27.877760975609768}, ('LTE', '26353409', '474'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '37806594', '428'): {'MeanLatency': 34.49090909090909, 'MeanThroughput': 28.919570967741937}, ('LTE', '37806594', '428'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1678695334.0,Walking,"{('LTE', '26367488', '423'): {'MeanLatency': 27.718181818181822, 'MeanThroughput': 84.14527920792078}}"
1677670937.0,Walking,"{('LTE', '26360322', '72'): {'MeanLatency': 55.63636363636363, 'MeanThroughput': 62.55943689320389}}"
1674403727.0,Driving,"{('LTE', '47259904', '438'): {'MeanLatency': 328.6545454545454, 'MeanThroughput': 10.378067708333335}}"
1671897667.0,Static,"{('LTE', '26701568', '96'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '26701568', '96'): {'MeanLatency': 43.61818181818182, 'MeanThroughput': 14.009755468750003}}"
1677772532.0,Static,"{('5G', '27018242', '365'): {'MeanLatency': 37.918181818181814, 'MeanThroughput': 55.10055277777778}, ('LTE', '27018242', '365'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1673088519.0,Static,"{('5G', '27001856', '133'): {'MeanLatency': 43.20909090909091, 'MeanThroughput': 124.78114952380952}}"
1672904131.0,Static,"{('5G', '26358272', '430'): {'MeanLatency': 34.88181818181818, 'MeanThroughput': 60.413721100917456}, ('LTE', '26358272', '430'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1671976288.0,Driving,"{('5G', '26958336', '71'): {'MeanLatency': 51.881818181818176, 'MeanThroughput': 61.49380280373832}, ('LTE', '26958336', '71'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1678813167.0,Static,"{('LTE', '26367488', '423'): {'MeanLatency': 31.972727272727266, 'MeanThroughput': 86.53846435643564}}"
1673524775.0,Static,"{('5G', '29127682', '317'): {'MeanLatency': 35.845454545454544, 'MeanThroughput': 42.45795178571429}, ('LTE', '29127682', '317'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1674994325.0,Static,"{('5G', '26938882', '227'): {'MeanLatency': 39.65454545454545, 'MeanThroughput': 30.435616949152532}, ('LTE', '26938882', '227'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1673548145.0,Walking,"{('LTE', '26882048', '188'): {'MeanLatency': nan, 'MeanThroughput': 56.7733}, ('5G', '26882048', '188'): {'MeanLatency': 40.845454545454544, 'MeanThroughput': 105.68148714285714}}"
1677480916.0,Driving,"{('LTE', '26352132', '448'): {'MeanLatency': 29.61818181818182, 'MeanThroughput': 34.683709615384615}}"
1680421612.0,Static,"{('LTE', '48895745', '277'): {'MeanLatency': 26.16363636363636, 'MeanThroughput': 30.948988349514572}}"
1671904456.0,Driving,"{('LTE', '34888449', '219'): {'MeanLatency': 41.790909090909096, 'MeanThroughput': 49.13903431372548}}"
1671210188.0,Driving,"{('5G', '26817281', '481'): {'MeanLatency': 69.6625, 'MeanThroughput': 106.15599809523813}, ('LTE', '26817281', '481'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '26945538', '221'): {'MeanLatency': 60.166666666666664, 'MeanThroughput': nan}}"
1673546073.0,Static,"{('LTE', '39543040', '351'): {'MeanLatency': 26.99090909090909, 'MeanThroughput': 21.262816666666662}}"
1677051785.0,Static,"{('LTE', '46037252', '115'): {'MeanLatency': 28.272727272727273, 'MeanThroughput': 3.922741007194245}}"
1674460984.0,Driving,"{('5G', '37798146', '314'): {'MeanLatency': 66.25454545454545, 'MeanThroughput': 75.956838317757}, ('LTE', '37798146', '314'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1677837621.0,Driving,"{('LTE', '26606848', '457'): {'MeanLatency': 30.13636363636364, 'MeanThroughput': 49.858328846153846}}"
1687881916.0,Driving,"{('LTE', '48895746', '329'): {'MeanLatency': 32.35454545454545, 'MeanThroughput': 7.128480701754384}}"
1684772204.0,Driving,"{('LTE', '27018240', '363'): {'MeanLatency': 28.41818181818182, 'MeanThroughput': 44.68124777777779}, ('LTE', '28564482', '49'): {'MeanLatency': nan, 'MeanThroughput': 62.512884615384614}}"
1677087377.0,Walking,"{('LTE', '26910977', '168'): {'MeanLatency': 27.427272727272726, 'MeanThroughput': 78.17761287128712}}"
1682491734.0,Driving,"{('5G', '26967040', '166'): {'MeanLatency': nan, 'MeanThroughput': 26.10409263157894}, ('LTE', '26967040', '166'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '26366721', '166'): {'MeanLatency': nan, 'MeanThroughput': 40.400388235294116}, ('LTE', '26366721', '166'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '26366721', '129'): {'MeanLatency': 45.01818181818182, 'MeanThroughput': nan}}"
1678695229.0,Driving,"{('LTE', '27018240', '363'): {'MeanLatency': 49.125, 'MeanThroughput': 39.73254215686276}, ('LTE', '27018241', '363'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '27018241', '364'): {'MeanLatency': 30.342857142857145, 'MeanThroughput': nan}}"
1679218762.0,Driving,"{('LTE', '26929152', '434'): {'MeanLatency': 29.55454545454545, 'MeanThroughput': 14.264408108108105}}"
1688661182.0,Driving,"{('5G', '28810241', '240'): {'MeanLatency': nan, 'MeanThroughput': 41.724474999999984}, ('LTE', '28810241', '240'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '30625792', '240'): {'MeanLatency': nan, 'MeanThroughput': 19.660958333333333}, ('LTE', '30625792', '240'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '30625792', '345'): {'MeanLatency': 32.05, 'MeanThroughput': 15.727468749999996}, ('LTE', '30625792', '345'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '34768896', '345'): {'MeanLatency': 28.2, 'MeanThroughput': 9.947979487179488}, ('LTE', '34768896', '345'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '34768896', '421'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '34768896', '421'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '30625792', '421'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '30625792', '421'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1672427594.0,Driving,"{('5G', '28865536', '347'): {'MeanLatency': 61.04545454545455, 'MeanThroughput': 100.47215480769233}, ('LTE', '28865536', '347'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1679244489.0,Walking,"{('LTE', '26352130', '257'): {'MeanLatency': 33.518181818181816, 'MeanThroughput': 15.24330925925926}}"
1679331002.0,Driving,"{('LTE', '28865537', '223'): {'MeanLatency': nan, 'MeanThroughput': 33.49698611111111}, ('LTE', '29070592', '482'): {'MeanLatency': 35.85454545454546, 'MeanThroughput': 49.13296571428573}}"
1688304674.0,Driving,"{('LTE', '26933249', '487'): {'MeanLatency': nan, 'MeanThroughput': 0.9829749999999999}, ('LTE', '26933250', '488'): {'MeanLatency': 33.49090909090909, 'MeanThroughput': 1.8577244094488192}}"
1687763391.0,Driving,"{('5G', '26999296', '280'): {'MeanLatency': 29.53636363636364, 'MeanThroughput': 52.995627927927934}, ('LTE', '26999296', '280'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1674218476.0,Walking,"{('5G', '26910978', '170'): {'MeanLatency': 56.43636363636363, 'MeanThroughput': 128.88371359223308}, ('LTE', '26910978', '170'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685526503.0,Static,"{('LTE', '26360321', '74'): {'MeanLatency': 30.38181818181818, 'MeanThroughput': 35.427774757281554}}"
1691148047.0,Driving,"{('5G', '26366720', '260'): {'MeanLatency': 36.90909090909091, 'MeanThroughput': 77.330425}, ('LTE', '26366720', '260'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '37798144', '154'): {'MeanLatency': nan, 'MeanThroughput': 14.13313043478261}, ('LTE', '26998786', '464'): {'MeanLatency': nan, 'MeanThroughput': 10.66653448275862}, ('5G', '37798144', '154'): {'MeanLatency': nan, 'MeanThroughput': 27.10647358490566}}"
1679146128.0,Driving,"{('LTE', '40244738', '288'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '40244737', '289'): {'MeanLatency': 36.11818181818182, 'MeanThroughput': 25.589344954128443}}"
1672941103.0,Walking,"{('5G', '26352130', '257'): {'MeanLatency': 30.7, 'MeanThroughput': 45.87526875000001}, ('LTE', '26352130', '257'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1673508624.0,Static,"{('LTE', '46037252', '115'): {'MeanLatency': 29.8, 'MeanThroughput': 5.27992394366197}}"
1683568646.0,Static,"{('LTE', '48895744', '441'): {'MeanLatency': 27.363636363636363, 'MeanThroughput': 19.207603738317758}}"
1675537167.0,Driving,"{('5G', '26965504', '123'): {'MeanLatency': nan, 'MeanThroughput': 36.70115504587156}, ('LTE', '26965504', '123'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '26894850', '108'): {'MeanLatency': 45.61818181818182, 'MeanThroughput': 31.455575000000003}, ('LTE', '26894850', '108'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1671059869.0,Static,"{('LTE', '26352130', '257'): {'MeanLatency': 27.072727272727274, 'MeanThroughput': 8.451962931034481}}"
1671095607.0,Walking,"{('5G', '29127681', '315'): {'MeanLatency': 35.28181818181818, 'MeanThroughput': 58.99500280373831}, ('LTE', '29127681', '315'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1684959587.0,Driving,"{('LTE', '42443008', '14'): {'MeanLatency': nan, 'MeanThroughput': 14.80374705882353}, ('LTE', '27001859', '60'): {'MeanLatency': nan, 'MeanThroughput': 12.84523}, ('LTE', '42436352', '451'): {'MeanLatency': 27.64545454545454, 'MeanThroughput': 33.49175714285714}}"
1671975731.0,Driving,"{('5G', '29060864', '409'): {'MeanLatency': 42.04545454545455, 'MeanThroughput': 75.14845523809525}, ('LTE', '29060864', '409'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1671986683.0,Static,"{('5G', '35893249', '460'): {'MeanLatency': 78.71818181818182, 'MeanThroughput': 15.179444761904765}, ('LTE', '35893249', '460'): {'MeanLatency': nan, 'MeanThroughput': 10.485796551724139}}"
1671989074.0,Driving,"{('LTE', '47259905', '439'): {'MeanLatency': 328.39090909090913, 'MeanThroughput': 4.223491666666665}}"
1672312928.0,Static,"{('5G', '26352130', '257'): {'MeanLatency': 50.22727272727273, 'MeanThroughput': 40.85838103448276}, ('LTE', '26352130', '257'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1692110238.0,Driving,"{('5G', '26367744', '225'): {'MeanLatency': 30.672727272727276, 'MeanThroughput': 79.09313904761906}, ('LTE', '26367744', '225'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1679247205.0,Driving,"{('5G', '28460034', '23'): {'MeanLatency': nan, 'MeanThroughput': 10.4864}, ('LTE', '28460034', '23'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '28460032', '21'): {'MeanLatency': 50.88181818181818, 'MeanThroughput': 95.22969230769232}, ('LTE', '28460032', '21'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1691566081.0,Static,"{('LTE', '26606848', '457'): {'MeanLatency': 27.872727272727275, 'MeanThroughput': 38.298269523809516}}"
1673941141.0,Static,"{('5G', '26606848', '457'): {'MeanLatency': 59.972727272727276, 'MeanThroughput': 65.11873644859817}}"
1673544449.0,Driving,"{('5G', '27018240', '363'): {'MeanLatency': 45.71818181818182, 'MeanThroughput': 71.34058660714287}, ('LTE', '27018240', '363'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1671210170.0,Driving,"{('5G', '26352130', '257'): {'MeanLatency': 49.410000000000004, 'MeanThroughput': 96.69603301886794}, ('LTE', '26352130', '257'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1678024221.0,Walking,"{('LTE', '26720261', '175'): {'MeanLatency': 30.318181818181813, 'MeanThroughput': 38.125322330097084}}"
1672237367.0,Walking,"{('5G', '26352130', '257'): {'MeanLatency': 49.63636363636363, 'MeanThroughput': 53.477324545454536}, ('LTE', '26352130', '257'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1670238801.0,Static,"{('5G', '27018240', '363'): {'MeanLatency': 44.03636363636363, 'MeanThroughput': 17.449920610687023}, ('LTE', '27018240', '363'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1673282693.0,Driving,"{('5G', '26360322', '72'): {'MeanLatency': 60.48181818181818, 'MeanThroughput': 125.22096730769236}, ('LTE', '26360322', '72'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1673594679.0,Static,"{('5G', '29135873', '345'): {'MeanLatency': 40.32727272727273, 'MeanThroughput': 6.990559863945578}, ('LTE', '29135873', '345'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1678781325.0,Walking,"{('LTE', '26367488', '423'): {'MeanLatency': 27.527272727272727, 'MeanThroughput': 72.56957326732672}}"
1677479545.0,Walking,"{('LTE', '26352130', '257'): {'MeanLatency': 35.45454545454545, 'MeanThroughput': 50.21873725490195}}"
1675412712.0,Driving,"{('LTE', '26882048', '188'): {'MeanLatency': nan, 'MeanThroughput': 15.09271515151515}, ('LTE', '37798146', '213'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '37798146', '213'): {'MeanLatency': 64.28181818181817, 'MeanThroughput': 48.43271125000001}}"
1675537105.0,Driving,"{('LTE', '26354432', '128'): {'MeanLatency': nan, 'MeanThroughput': 22.020532499999998}, ('5G', '26354432', '128'): {'MeanLatency': 48.04545454545455, 'MeanThroughput': 9.403850793650793}}"
1689093701.0,Driving,"{('5G', '27004418', '209'): {'MeanLatency': nan, 'MeanThroughput': 44.2577573643411}, ('LTE', '27004418', '209'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '26808320', '209'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '26808320', '160'): {'MeanLatency': 104.12857142857142, 'MeanThroughput': nan}, ('LTE', '26808320', '160'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683206135.0,Static,"{('LTE', '26367488', '423'): {'MeanLatency': 31.118181818181824, 'MeanThroughput': 46.06715242718446}}"
1678695189.0,Driving,"{('LTE', '27018240', '363'): {'MeanLatency': 27.845454545454547, 'MeanThroughput': 44.13336601941747}}"
1674807858.0,Driving,"{('LTE', '46037252', '115'): {'MeanLatency': 30.727272727272727, 'MeanThroughput': 2.641296296296296}}"
1689143579.0,Static,"{('LTE', '26606848', '457'): {'MeanLatency': 30.581818181818186, 'MeanThroughput': 60.62435728155338}}"
1675779854.0,Static,"{('LTE', '29127680', '316'): {'MeanLatency': 42.77272727272727, 'MeanThroughput': 12.836055172413795}}"
1685083451.0,Walking,"{('LTE', '26910977', '168'): {'MeanLatency': 27.872727272727275, 'MeanThroughput': 83.05411386138616}}"
1678901371.0,Static,"{('LTE', '26567695', '431'): {'MeanLatency': 30.072727272727267, 'MeanThroughput': 10.442242016806727}}"
1675882847.0,Walking,"{('5G', '26366720', '130'): {'MeanLatency': 49.2, 'MeanThroughput': 47.6600590909091}, ('LTE', '26366720', '130'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1679223866.0,Driving,"{('5G', '34890752', '497'): {'MeanLatency': 37.89090909090909, 'MeanThroughput': 22.217896721311483}, ('LTE', '34890752', '497'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675077242.0,Static,"{('LTE', '37798146', '213'): {'MeanLatency': nan, 'MeanThroughput': 20.118088372093027}, ('5G', '37798146', '213'): {'MeanLatency': 152.02727272727273, 'MeanThroughput': 17.716448275862067}}"
1674226716.0,Static,"{('5G', '26353152', '193'): {'MeanLatency': 54.86363636363637, 'MeanThroughput': 34.9827025862069}, ('LTE', '26353152', '193'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1674929433.0,Static,"{('5G', '26352130', '257'): {'MeanLatency': 58.43636363636363, 'MeanThroughput': 53.8113809090909}}"
1671202278.0,Driving,"{('5G', '39994370', '206'): {'MeanLatency': 40.5375, 'MeanThroughput': 100.41384571428573}, ('LTE', '39994370', '206'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '26365185', '323'): {'MeanLatency': 36.93333333333334, 'MeanThroughput': nan}}"
1672427730.0,Static,"{('5G', '26933249', '298'): {'MeanLatency': 53.618181818181824, 'MeanThroughput': 32.85878362068966}, ('LTE', '26933249', '298'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675878593.0,Walking,"{('LTE', '26910977', '168'): {'MeanLatency': 42.76363636363637, 'MeanThroughput': 51.25816213592231}}"
