Date,Type,Info
1680714049.0,Driving,"{('LTE', '73704964', '300'): {'MeanLatency': 77.10909090909091, 'MeanThroughput': 3.7845609022556386}}"
1679590010.0,Driving,"{('LTE', '72531202', '122'): {'MeanLatency': 55.67272727272727, 'MeanThroughput': 17.50664695652174}}"
1669359140.0,Driving,"{('LTE', '72275207', '159'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '72275207', '159'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73166594', '301'): {'MeanLatency': nan, 'MeanThroughput': 10.769683783783783}, ('LTE', '73166594', '301'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '73144322', '31'): {'MeanLatency': nan, 'MeanThroughput': 5.370885365853658}, ('5G', '73144322', '31'): {'MeanLatency': nan, 'MeanThroughput': 5.584713043478262}, ('LTE', '73166600', '301'): {'MeanLatency': 93.4, 'MeanThroughput': nan}, ('5G', '73166600', '301'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '73166595', '302'): {'MeanLatency': 51.35, 'MeanThroughput': nan}}"
1681143593.0,Driving,"{('5G', '72665346', '442'): {'MeanLatency': 47.6625, 'MeanThroughput': 6.229444554455443}, ('LTE', '72665346', '442'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '74018306', '415'): {'MeanLatency': nan, 'MeanThroughput': 16.602473333333336}, ('5G', '74018306', '415'): {'MeanLatency': nan, 'MeanThroughput': 29.71003333333334}, ('5G', '2147483647', '8'): {'MeanLatency': nan, 'MeanThroughput': 0.0}, ('LTE', '2147483647', '8'): {'MeanLatency': 350.3333333333333, 'MeanThroughput': 0.0}}"
1672927597.0,Driving,"{('5G', '74114561', '363'): {'MeanLatency': 53.472727272727276, 'MeanThroughput': 32.801090082644635}, ('LTE', '74114561', '363'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1679822975.0,Driving,"{('5G', '72655618', '349'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '72655618', '349'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '72655617', '348'): {'MeanLatency': 508.1818181818182, 'MeanThroughput': 1.0925041666666666}, ('LTE', '72655617', '348'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1665420380.0,Driving,"{('LTE', '72376583', '105'): {'MeanLatency': 61.85454545454545, 'MeanThroughput': 3.9501171232876704}}"
1676444869.0,Driving,"{('LTE', '72909741', '429'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '72275207', '159'): {'MeanLatency': 56.83636363636364, 'MeanThroughput': 17.35770388349514}}"
1665640615.0,Driving,"{('5G', '72092163', '188'): {'MeanLatency': 55.527272727272724, 'MeanThroughput': 9.565191603053437}, ('LTE', '72092163', '188'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685944912.0,Driving,"{('LTE', '72961801', '44'): {'MeanLatency': nan, 'MeanThroughput': 1.2233133333333335}, ('LTE', '72091143', '219'): {'MeanLatency': 65.7090909090909, 'MeanThroughput': 9.934589473684213}}"
1680587912.0,Driving,"{('LTE', '73985537', '428'): {'MeanLatency': 57.66363636363636, 'MeanThroughput': 14.060428181818178}}"
1667237218.0,Driving,"{('LTE', '74165763', '89'): {'MeanLatency': 60.81818181818182, 'MeanThroughput': 19.923306666666665}, ('5G', '74165763', '89'): {'MeanLatency': nan, 'MeanThroughput': 80.38781666666667}, ('5G', '74193154', '274'): {'MeanLatency': nan, 'MeanThroughput': 85.15713939393939}, ('LTE', '74193154', '274'): {'MeanLatency': nan, 'MeanThroughput': 32.98663333333333}}"
1673371760.0,Driving,"{('5G', '73603841', '186'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '73603841', '186'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73166595', '302'): {'MeanLatency': nan, 'MeanThroughput': 11.414094117647059}, ('LTE', '73166595', '302'): {'MeanLatency': nan, 'MeanThroughput': 5.242767567567569}, ('5G', '73166594', '301'): {'MeanLatency': nan, 'MeanThroughput': 4.25653043478261}, ('LTE', '73166594', '301'): {'MeanLatency': 45.5, 'MeanThroughput': nan}, ('LTE', '73144322', '31'): {'MeanLatency': 63.61999999999999, 'MeanThroughput': nan}}"
1677609022.0,Driving,"{('5G', '73808385', '303'): {'MeanLatency': nan, 'MeanThroughput': 3.3921323529411764}, ('LTE', '73808385', '303'): {'MeanLatency': nan, 'MeanThroughput': 2.776411764705882}, ('LTE', '72578819', '488'): {'MeanLatency': 66.88181818181819, 'MeanThroughput': 7.610296774193547}}"
1686845961.0,Driving,"{('5G', '72756737', '432'): {'MeanLatency': 47.64545454545455, 'MeanThroughput': 13.28657534246575}, ('LTE', '72756737', '432'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1680332088.0,Walking,"{('LTE', '72040963', '440'): {'MeanLatency': 67.77272727272727, 'MeanThroughput': 6.024670175438596}}"
1667026219.0,Walking,"{('LTE', '72040969', '440'): {'MeanLatency': 61.5, 'MeanThroughput': 4.315262307692308}}"
1673538395.0,Driving,"{('LTE', '73221123', '204'): {'MeanLatency': 67.60909090909091, 'MeanThroughput': 19.28807431192661}}"
1679469083.0,Driving,"{('LTE', '73166594', '301'): {'MeanLatency': nan, 'MeanThroughput': 19.689726666666665}, ('5G', '73166594', '301'): {'MeanLatency': nan, 'MeanThroughput': 4.587770833333334}, ('LTE', '73166595', '302'): {'MeanLatency': 84.57142857142857, 'MeanThroughput': 6.14186857142857}, ('LTE', '73603841', '186'): {'MeanLatency': 161.66666666666666, 'MeanThroughput': nan}}"
1687275746.0,Driving,"{('LTE', '73704966', '302'): {'MeanLatency': 69.31818181818181, 'MeanThroughput': 33.03550776699031}}"
1664818014.0,Driving,"{('LTE', '73704966', '302'): {'MeanLatency': 91.20909090909092, 'MeanThroughput': 20.62909813084113}}"
1685034334.0,Driving,"{('LTE', '73016583', '216'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73016583', '216'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73781769', '130'): {'MeanLatency': nan, 'MeanThroughput': 3.4951833333333338}, ('LTE', '73781769', '130'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73678851', '65'): {'MeanLatency': nan, 'MeanThroughput': 11.593295774647888}, ('LTE', '73678851', '65'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73678850', '64'): {'MeanLatency': 131.38181818181818, 'MeanThroughput': 16.60318333333333}, ('LTE', '73678850', '64'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1668407569.0,Walking,"{('5G', '72092163', '188'): {'MeanLatency': 165.87, 'MeanThroughput': 20.754829752066115}, ('LTE', '72092163', '188'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
,,"{('LTE', '73704961', '300'): {'MeanLatency': 59.50909090909091, 'MeanThroughput': 19.621696039603957}}"
1668151020.0,Driving,"{('LTE', '73707523', '129'): {'MeanLatency': nan, 'MeanThroughput': 1.0795029411764705}, ('LTE', '72531202', '122'): {'MeanLatency': 59.73636363636364, 'MeanThroughput': 3.745014285714286}, ('LTE', '73985538', '426'): {'MeanLatency': nan, 'MeanThroughput': 3.7751239999999995}, ('5G', '73985538', '426'): {'MeanLatency': nan, 'MeanThroughput': 0.6790944444444443}}"
1687445424.0,Driving,"{('5G', '71915778', '472'): {'MeanLatency': nan, 'MeanThroughput': 65.37961363636363}, ('LTE', '71915778', '472'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '74114561', '363'): {'MeanLatency': 50.6090909090909, 'MeanThroughput': 50.43211666666667}, ('LTE', '74114561', '363'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1676484834.0,Driving,"{('LTE', '73678850', '64'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73678850', '64'): {'MeanLatency': nan, 'MeanThroughput': 54.175596969696976}, ('LTE', '74014722', '266'): {'MeanLatency': 58.01818181818182, 'MeanThroughput': 55.282113235294126}}"
1673506824.0,Driving,"{('LTE', '73704964', '300'): {'MeanLatency': 64.44545454545455, 'MeanThroughput': 9.951769444444446}}"
1675793845.0,Driving,"{('LTE', '73424131', '377'): {'MeanLatency': 74.54545454545453, 'MeanThroughput': 40.48144807692309}}"
1684861141.0,Driving,"{('LTE', '73603841', '186'): {'MeanLatency': 53.61818181818182, 'MeanThroughput': 29.52299514563107}}"
1681365077.0,Driving,"{('LTE', '73985539', '427'): {'MeanLatency': 52.82727272727273, 'MeanThroughput': 2.4236066037735844}}"
1690898676.0,Driving,"{('LTE', '72961801', '44'): {'MeanLatency': 50.9, 'MeanThroughput': 1.992352}, ('5G', '72961801', '44'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73781769', '130'): {'MeanLatency': 109.14000000000001, 'MeanThroughput': nan}, ('LTE', '73781769', '130'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1676309302.0,Driving,"{('LTE', '72531208', '122'): {'MeanLatency': 56.12727272727273, 'MeanThroughput': 21.61451226415094}}"
1665913874.0,Driving,"{('LTE', '72295682', '157'): {'MeanLatency': 54.89090909090908, 'MeanThroughput': 18.844776415094337}}"
1673593282.0,Static,"{('LTE', '73704966', '302'): {'MeanLatency': 66.21818181818183, 'MeanThroughput': 19.34423879310345}}"
1665915645.0,Static,"{('5G', '72118275', '312'): {'MeanLatency': 55.57272727272728, 'MeanThroughput': 94.13152761904765}, ('LTE', '72118275', '312'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685721330.0,Driving,"{('LTE', '74062083', '446'): {'MeanLatency': 67.925, 'MeanThroughput': 20.118863750000006}, ('5G', '74062083', '446'): {'MeanLatency': 51.15, 'MeanThroughput': nan}, ('5G', '73781763', '130'): {'MeanLatency': 37.8, 'MeanThroughput': 14.719665384615386}, ('LTE', '73781763', '130'): {'MeanLatency': nan, 'MeanThroughput': 33.208149999999996}}"
1676356399.0,Driving,"{('LTE', '71963905', '258'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '71963907', '260'): {'MeanLatency': nan, 'MeanThroughput': 8.705084905660378}, ('LTE', '73938178', '95'): {'MeanLatency': 60.027272727272724, 'MeanThroughput': 10.090000000000002}}"
1684861348.0,Driving,"{('LTE', '72961801', '44'): {'MeanLatency': 52.7, 'MeanThroughput': 15.875757943925237}}"
1676445521.0,Driving,"{('LTE', '73985537', '428'): {'MeanLatency': 190.02, 'MeanThroughput': 0.9877971014492753}, ('LTE', '72531202', '122'): {'MeanLatency': 60.333333333333336, 'MeanThroughput': nan}}"
1683563217.0,Driving,"{('5G', '73781763', '130'): {'MeanLatency': nan, 'MeanThroughput': 22.38026585365854}, ('LTE', '73781763', '130'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73604865', '397'): {'MeanLatency': nan, 'MeanThroughput': 9.727587378640777}, ('LTE', '73604865', '397'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '71915785', '473'): {'MeanLatency': 153.59090909090912, 'MeanThroughput': nan}}"
1669620996.0,Driving,"{('LTE', '72961801', '44'): {'MeanLatency': 53.6, 'MeanThroughput': 1.2261564516129029}, ('LTE', '72091143', '219'): {'MeanLatency': 59.209999999999994, 'MeanThroughput': nan}}"
1672643456.0,Driving,"{('LTE', '72275207', '159'): {'MeanLatency': 54.90909090909091, 'MeanThroughput': 25.858149514563106}}"
,,"{('5G', '73733123', '32'): {'MeanLatency': 47.872727272727275, 'MeanThroughput': 39.46464727272727}, ('LTE', '73733123', '32'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1668793190.0,Driving,"{('5G', '71915785', '473'): {'MeanLatency': nan, 'MeanThroughput': 12.163716}, ('LTE', '71915785', '473'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '71915784', '472'): {'MeanLatency': 55.6, 'MeanThroughput': 9.42149090909091}, ('LTE', '71915784', '472'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '71915780', '471'): {'MeanLatency': 59.21, 'MeanThroughput': nan}, ('LTE', '71915780', '471'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1668754886.0,Driving,"{('LTE', '73808385', '303'): {'MeanLatency': nan, 'MeanThroughput': 4.194232}, ('LTE', '73704962', '301'): {'MeanLatency': 66.76363636363637, 'MeanThroughput': 10.485834210526315}}"
1666332568.0,Driving,"{('LTE', '72275207', '159'): {'MeanLatency': 54.25454545454545, 'MeanThroughput': 21.53704509803921}}"
1682573577.0,Driving,"{('5G', '73808385', '303'): {'MeanLatency': nan, 'MeanThroughput': 11.280356060606065}, ('LTE', '73808385', '303'): {'MeanLatency': 210.11666666666667, 'MeanThroughput': nan}, ('LTE', '73704962', '301'): {'MeanLatency': 71.6, 'MeanThroughput': nan}}"
1668104706.0,Walking,"{('LTE', '72092163', '188'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '72092163', '188'): {'MeanLatency': 75.38181818181818, 'MeanThroughput': 3.5608313432835814}}"
1682615872.0,Driving,"{('LTE', '72376577', '105'): {'MeanLatency': 66.25454545454545, 'MeanThroughput': 4.4678452173913055}}"
1668581563.0,Driving,"{('5G', '73604865', '397'): {'MeanLatency': nan, 'MeanThroughput': 5.76674}, ('LTE', '73604865', '397'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73678850', '64'): {'MeanLatency': nan, 'MeanThroughput': 11.838774193548387}, ('LTE', '73678850', '64'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73604867', '396'): {'MeanLatency': 50.78181818181818, 'MeanThroughput': 2.350096551724138}, ('LTE', '73604867', '396'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1689265748.0,Driving,"{('5G', '73733123', '32'): {'MeanLatency': 48.92727272727273, 'MeanThroughput': 106.10614857142858}, ('LTE', '73733123', '32'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1666024034.0,Driving,"{('5G', '73604865', '397'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '73604865', '397'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '73781769', '130'): {'MeanLatency': nan, 'MeanThroughput': 0.857035576923077}, ('LTE', '73781769', '130'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '71915785', '473'): {'MeanLatency': 61.36363636363637, 'MeanThroughput': 6.990419047619049}, ('LTE', '71915785', '473'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685944979.0,Driving,"{('LTE', '72275207', '159'): {'MeanLatency': 49.690909090909095, 'MeanThroughput': 21.71993904761905}}"
1668854383.0,Driving,"{('5G', '71988481', '264'): {'MeanLatency': 45.29, 'MeanThroughput': 48.013957017543845}, ('LTE', '71988481', '264'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '72655618', '349'): {'MeanLatency': 45.1, 'MeanThroughput': nan}}"
1685983783.0,Driving,"{('LTE', '73704964', '300'): {'MeanLatency': 64.38181818181818, 'MeanThroughput': 8.135589655172417}}"
