Date,Type,Info
1679335738.0,Walking,"{('5G', '494890', '229'): {'MeanLatency': 73.10000000000001, 'MeanThroughput': 4.628167586206897}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1681401834.0,Driving,"{('5G', '494891', '230'): {'MeanLatency': nan, 'MeanThroughput': 13.48180476190476}, ('LTE', '494891', '230'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '261417', '27'): {'MeanLatency': 62.54545454545455, 'MeanThroughput': 5.4106784}, ('LTE', '261417', '27'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675879645.0,Walking,"{('LTE', '563744', '7'): {'MeanLatency': 63.709090909090904, 'MeanThroughput': 10.295004545454542}}"
1689868630.0,Static,"{('5G', '494879', '369'): {'MeanLatency': 61.90909090909092, 'MeanThroughput': 125.83566699029129}, ('LTE', '494879', '369'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675796189.0,Walking,"{('LTE', '261142', '442'): {'MeanLatency': 54.845454545454544, 'MeanThroughput': 46.83782912621359}}"
1680188455.0,Static,"{('5G', '494890', '229'): {'MeanLatency': 55.345454545454544, 'MeanThroughput': 136.00250294117643}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685720988.0,Static,"{('LTE', '500521', '108'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '500523', '110'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '500523', '110'): {'MeanLatency': 64.0, 'MeanThroughput': 0.7646652777777778}, ('5G', '500513', '359'): {'MeanLatency': 70.5, 'MeanThroughput': nan}}"
1682610136.0,Walking,"{('5G', '494870', '109'): {'MeanLatency': 66.25454545454545, 'MeanThroughput': 89.8353096153846}, ('LTE', '494870', '109'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1679337086.0,Driving,"{('LTE', '826923', '386'): {'MeanLatency': nan, 'MeanThroughput': 1.4979857142857145}, ('LTE', '826903', '413'): {'MeanLatency': 118.9090909090909, 'MeanThroughput': 0.7908555555555556}}"
1675102709.0,Walking,"{('5G', '494890', '229'): {'MeanLatency': 50.18181818181818, 'MeanThroughput': 140.94454854368922}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1687165352.0,Walking,"{('5G', '494870', '109'): {'MeanLatency': 63.6, 'MeanThroughput': 3.654151515151515}, ('LTE', '494870', '109'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '500503', '272'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '500503', '272'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675794704.0,Walking,"{('LTE', '826901', '295'): {'MeanLatency': 57.900000000000006, 'MeanThroughput': 8.01668842975207}}"
1677261525.0,Static,"{('5G', '494891', '230'): {'MeanLatency': 59.627272727272725, 'MeanThroughput': 47.185808108108084}}"
1675796150.0,Walking,"{('LTE', '261142', '442'): {'MeanLatency': 54.43636363636363, 'MeanThroughput': 43.36995728155341}}"
1680189337.0,Driving,"{('5G', '494891', '230'): {'MeanLatency': 58.381818181818176, 'MeanThroughput': 24.758246031746033}, ('LTE', '494891', '230'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '494881', '372'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1681401815.0,Static,"{('5G', '494891', '230'): {'MeanLatency': 67.19090909090909, 'MeanThroughput': 20.807621093750004}, ('LTE', '494891', '230'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1692378347.0,Walking,"{('5G', '494870', '109'): {'MeanLatency': 61.99090909090909, 'MeanThroughput': 121.71303689320389}, ('LTE', '494870', '109'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1689007506.0,Driving,"{('5G', '261417', '27'): {'MeanLatency': 52.70909090909092, 'MeanThroughput': 91.17623809523808}, ('LTE', '261417', '27'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683304030.0,Driving,"{('5G', '260137', '351'): {'MeanLatency': 71.7, 'MeanThroughput': 7.7335658333333335}, ('LTE', '260137', '351'): {'MeanLatency': nan, 'MeanThroughput': 11.117672}}"
1687537488.0,Driving,"{('5G', '257833', '249'): {'MeanLatency': nan, 'MeanThroughput': 29.074754545454557}, ('LTE', '257833', '249'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '262441', '321'): {'MeanLatency': nan, 'MeanThroughput': 29.71130238095238}, ('LTE', '262441', '321'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '260137', '351'): {'MeanLatency': 64.39090909090909, 'MeanThroughput': 17.227028571428573}, ('LTE', '260137', '351'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1676629747.0,Driving,"{('LTE', '262679', '92'): {'MeanLatency': 70.51818181818182, 'MeanThroughput': 3.688126206896552}}"
1675794346.0,Driving,"{('LTE', '826903', '413'): {'MeanLatency': 102.64545454545454, 'MeanThroughput': 0.5786062068965517}}"
1675102871.0,Walking,"{('5G', '494891', '230'): {'MeanLatency': 50.527272727272724, 'MeanThroughput': 115.09750285714287}, ('LTE', '494891', '230'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675102736.0,Walking,"{('5G', '494890', '229'): {'MeanLatency': 51.33636363636364, 'MeanThroughput': 146.3947601941748}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1681401990.0,Static,"{('5G', '261419', '29'): {'MeanLatency': 61.654545454545456, 'MeanThroughput': 97.64725000000001}, ('LTE', '261419', '29'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683907214.0,Static,"{('5G', '494890', '229'): {'MeanLatency': 63.81818181818182, 'MeanThroughput': 86.06449905660378}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1689007526.0,Driving,"{('5G', '261417', '27'): {'MeanLatency': 51.95454545454545, 'MeanThroughput': 94.87486095238097}, ('LTE', '261417', '27'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1691163918.0,Walking,"{('5G', '494870', '109'): {'MeanLatency': 64.39090909090909, 'MeanThroughput': 73.60325865384615}, ('LTE', '494870', '109'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1682610928.0,Driving,"{('5G', '261417', '27'): {'MeanLatency': 72.83636363636363, 'MeanThroughput': 74.9833471698113}, ('LTE', '261417', '27'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1692378200.0,Walking,"{('5G', '494870', '109'): {'MeanLatency': 62.28181818181818, 'MeanThroughput': 20.7897652173913}, ('LTE', '494870', '109'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1682610965.0,Driving,"{('5G', '261417', '27'): {'MeanLatency': 66.25454545454546, 'MeanThroughput': 124.20006990291259}, ('LTE', '261417', '27'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1686934470.0,Static,"{('LTE', '826903', '413'): {'MeanLatency': 67.76363636363637, 'MeanThroughput': 6.267039062500004}}"
1689005655.0,Static,"{('5G', '494869', '108'): {'MeanLatency': 51.5, 'MeanThroughput': 132.7545660194175}, ('LTE', '494869', '108'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1684515138.0,Walking,"{('LTE', '1917225', '331'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '1917225', '331'): {'MeanLatency': 86.94545454545454, 'MeanThroughput': 2.730861111111112}}"
1682609980.0,Walking,"{('5G', '494870', '109'): {'MeanLatency': 64.54545454545453, 'MeanThroughput': 27.977707964601777}, ('LTE', '494870', '109'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675102845.0,Walking,"{('5G', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': 5.2435}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '494891', '230'): {'MeanLatency': 50.554545454545455, 'MeanThroughput': 137.86604257425736}, ('LTE', '494891', '230'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1686934387.0,Driving,"{('LTE', '826903', '413'): {'MeanLatency': 63.7909090909091, 'MeanThroughput': 14.230849523809521}}"
1682610345.0,Static,"{('5G', '494889', '228'): {'MeanLatency': 73.12727272727274, 'MeanThroughput': 106.45522666666665}, ('LTE', '494889', '228'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1689869066.0,Driving,"{('5G', '261399', '35'): {'MeanLatency': 60.95454545454545, 'MeanThroughput': 47.139036036036}, ('LTE', '261399', '35'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1689868605.0,Static,"{('5G', '494880', '370'): {'MeanLatency': 62.1181818181818, 'MeanThroughput': 137.89532233009706}, ('LTE', '494880', '370'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675102907.0,Walking,"{('5G', '494891', '230'): {'MeanLatency': 51.72727272727273, 'MeanThroughput': 107.20385809523806}, ('LTE', '494891', '230'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1687537549.0,Driving,"{('5G', '260137', '351'): {'MeanLatency': nan, 'MeanThroughput': 13.981745454545456}, ('LTE', '260137', '351'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '262698', '397'): {'MeanLatency': 67.99999999999999, 'MeanThroughput': 15.427660919540225}, ('LTE', '262698', '397'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
,,"{('LTE', '494880', '370'): {'MeanLatency': 64.17272727272729, 'MeanThroughput': 40.25621830985916}}"
1685990491.0,Driving,"{('5G', '261397', '33'): {'MeanLatency': 63.18181818181817, 'MeanThroughput': 62.22863271028035}, ('LTE', '261397', '33'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675102497.0,Walking,"{('LTE', '494870', '109'): {'MeanLatency': nan, 'MeanThroughput': 1.3132704545454545}, ('LTE', '261417', '27'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '261417', '27'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '494890', '229'): {'MeanLatency': 50.936363636363645, 'MeanThroughput': 0.19075090909090908}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '494880', '370'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '494880', '370'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '494870', '109'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675102582.0,Walking,"{('5G', '494890', '229'): {'MeanLatency': 50.48181818181818, 'MeanThroughput': 44.01289210526317}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1678127376.0,Static,"{('5G', '500523', '110'): {'MeanLatency': 68.9090909090909, 'MeanThroughput': 10.665893835616444}, ('LTE', '500523', '110'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1689007600.0,Driving,"{('5G', '261419', '29'): {'MeanLatency': 51.054545454545455, 'MeanThroughput': 100.16952019230766}, ('LTE', '261419', '29'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685989935.0,Static,"{('5G', '494879', '369'): {'MeanLatency': 65.05454545454545, 'MeanThroughput': 124.92255000000002}, ('LTE', '494879', '369'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1675102553.0,Walking,"{('5G', '494890', '229'): {'MeanLatency': 51.41818181818181, 'MeanThroughput': 36.378336842105284}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683907105.0,Walking,"{('5G', '494890', '229'): {'MeanLatency': 63.17272727272728, 'MeanThroughput': 58.54657962962967}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1686934493.0,Static,"{('LTE', '826903', '413'): {'MeanLatency': nan, 'MeanThroughput': 4.451413207547169}, ('5G', '826903', '413'): {'MeanLatency': 60.01818181818181, 'MeanThroughput': 14.231442857142858}}"
1680187459.0,Static,"{('5G', '500523', '110'): {'MeanLatency': 52.5, 'MeanThroughput': 12.980619999999998}, ('LTE', '500523', '110'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683302763.0,Walking,"{('5G', '1896235', '293'): {'MeanLatency': 72.7, 'MeanThroughput': 32.26047117117118}, ('LTE', '1896235', '293'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1684515305.0,Static,"{('5G', '494870', '109'): {'MeanLatency': 59.01818181818182, 'MeanThroughput': 104.21443809523811}, ('LTE', '494870', '109'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1676577185.0,Static,"{('LTE', '262679', '92'): {'MeanLatency': 61.36363636363635, 'MeanThroughput': 43.2663514563107}}"
1684515163.0,Walking,"{('5G', '1917225', '331'): {'MeanLatency': nan, 'MeanThroughput': 1.1916227272727273}, ('LTE', '1917225', '331'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '494870', '109'): {'MeanLatency': 59.27272727272728, 'MeanThroughput': 16.05258888888889}, ('LTE', '494870', '109'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1676629999.0,Driving,"{('LTE', '550953', '327'): {'MeanLatency': nan, 'MeanThroughput': 4.6281620689655165}, ('LTE', '262953', '381'): {'MeanLatency': 72.62727272727273, 'MeanThroughput': nan}}"
1683302740.0,Walking,"{('5G', '494892', '128'): {'MeanLatency': nan, 'MeanThroughput': 10.066492}, ('LTE', '494892', '128'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '1896235', '293'): {'MeanLatency': 69.38181818181819, 'MeanThroughput': 11.053856666666666}, ('LTE', '1896235', '293'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1691164416.0,Driving,"{('5G', '494871', '110'): {'MeanLatency': nan, 'MeanThroughput': 11.360199999999999}, ('LTE', '494871', '110'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '261397', '33'): {'MeanLatency': 63.55454545454545, 'MeanThroughput': 39.451543564356435}, ('LTE', '261397', '33'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1680188432.0,Static,"{('5G', '494890', '229'): {'MeanLatency': 66.64545454545454, 'MeanThroughput': 132.39813883495142}, ('LTE', '494890', '229'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1689007562.0,Static,"{('5G', '261417', '27'): {'MeanLatency': 52.654545454545456, 'MeanThroughput': 120.94107307692312}, ('LTE', '261417', '27'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
