Date,Type,Info
1689608240.0,Static,"{('LTE', '230516995', '85'): {'MeanLatency': 36.445454545454545, 'MeanThroughput': 46.37145728155339}, ('LTE', '0', '19'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1671042569.0,Driving,"{('LTE', '36623379', '86'): {'MeanLatency': nan, 'MeanThroughput': 4.71862}, ('LTE', '36367891', '372'): {'MeanLatency': nan, 'MeanThroughput': 4.951597222222222}, ('LTE', '9223372036854775807', '283'): {'MeanLatency': 46.75454545454546, 'MeanThroughput': 9.011334374999999}}"
1683909791.0,Static,"{('5G', '0', '19'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '230516995', '85'): {'MeanLatency': 80.62727272727274, 'MeanThroughput': 33.4920213592233}}"
1683131021.0,Static,"{('LTE', '230869508', '383'): {'MeanLatency': 41.599999999999994, 'MeanThroughput': 8.155306837606838}}"
1687800691.0,Walking,"{('5G', '0', '147'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '52789801', '136'): {'MeanLatency': nan, 'MeanThroughput': 41.8760282051282}, ('5G', '230724612', '486'): {'MeanLatency': 36.36363636363636, 'MeanThroughput': 48.59765}}"
1689608198.0,Walking,"{('LTE', '0', '19'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '230516995', '85'): {'MeanLatency': 48.04545454545455, 'MeanThroughput': 39.11607647058824}}"
1679945457.0,Walking,"{('LTE', '230869508', '35'): {'MeanLatency': 38.64545454545454, 'MeanThroughput': 23.70956991150443}}"
1675082400.0,Static,"{('5G', '9223372036854775807', '149'): {'MeanLatency': 42.20909090909091, 'MeanThroughput': 69.83991132075472}, ('LTE', '9223372036854775807', '149'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1671887270.0,Walking,"{('LTE', '36510976', '63'): {'MeanLatency': 38.263636363636365, 'MeanThroughput': 12.003539473684217}}"
1682004923.0,Static,"{('LTE', '230516993', '244'): {'MeanLatency': 52.22727272727273, 'MeanThroughput': 23.031309821428582}}"
1678267854.0,Walking,"{('LTE', '230724620', '149'): {'MeanLatency': 56.01111111111111, 'MeanThroughput': 27.32799646017699}}"
1688581611.0,Static,"{('5G', '0', '299'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '230516995', '85'): {'MeanLatency': nan, 'MeanThroughput': 31.97427323943662}, ('5G', '230412329', '376'): {'MeanLatency': 70.84545454545456, 'MeanThroughput': 29.232845454545455}, ('LTE', '230412329', '376'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1669202657.0,Static,"{('5G', '9223372036854775807', '473'): {'MeanLatency': 62.77, 'MeanThroughput': 2.1187472602739725}, ('LTE', '9223372036854775807', '473'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1678786888.0,Static,"{('LTE', '230724614', '488'): {'MeanLatency': 60.17272727272727, 'MeanThroughput': 31.882557657657664}}"
1669811983.0,Walking,"{('5G', '36367111', '290'): {'MeanLatency': nan, 'MeanThroughput': 11.73422142857143}, ('5G', '9223372036854775807', '204'): {'MeanLatency': 89.96666666666665, 'MeanThroughput': 12.431079032258065}, ('5G', '9223372036854775807', '63'): {'MeanLatency': 80.0125, 'MeanThroughput': 5.243100000000001}}"
1694541917.0,Walking,"{('LTE', '0', '18'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '230516993', '244'): {'MeanLatency': 37.472727272727276, 'MeanThroughput': 17.26194339622642}}"
1695054874.0,Static,"{('LTE', '0', '149'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '230724614', '488'): {'MeanLatency': 44.809090909090905, 'MeanThroughput': 43.798655882352925}}"
1679993524.0,Walking,"{('LTE', '9223372036854775807', '149'): {'MeanLatency': 34.71818181818182, 'MeanThroughput': 60.05029722222222}}"
1682167147.0,Driving,"{('LTE', '230419206', '381'): {'MeanLatency': nan, 'MeanThroughput': 21.845061904761906}, ('LTE', '230729218', '1'): {'MeanLatency': 40.46363636363637, 'MeanThroughput': 28.920338709677416}}"
1671049687.0,Walking,"{('5G', '9223372036854775807', '63'): {'MeanLatency': 37.18181818181818, 'MeanThroughput': 9.709272839506168}, ('5G', '36510994', '63'): {'MeanLatency': nan, 'MeanThroughput': 16.681481818181815}}"
1677609173.0,Walking,"{('LTE', '230869508', '35'): {'MeanLatency': 55.779999999999994, 'MeanThroughput': 17.655564102564107}}"
1676576004.0,Walking,"{('LTE', '230869508', '35'): {'MeanLatency': 81.73636363636363, 'MeanThroughput': 14.160705607476645}}"
1676052109.0,Static,"{('LTE', '230724613', '487'): {'MeanLatency': nan, 'MeanThroughput': 42.466809999999995}, ('LTE', '9223372036854775807', '148'): {'MeanLatency': 39.91818181818182, 'MeanThroughput': 55.73776904761905}}"
1671049661.0,Walking,"{('5G', '9223372036854775807', '470'): {'MeanLatency': nan, 'MeanThroughput': 10.437362962962961}, ('5G', '9223372036854775807', '219'): {'MeanLatency': 67.10999999999999, 'MeanThroughput': 8.579227272727273}, ('5G', '36494355', '219'): {'MeanLatency': 33.2, 'MeanThroughput': nan}}"
1681230123.0,Static,"{('LTE', '230516995', '85'): {'MeanLatency': 47.63636363636363, 'MeanThroughput': 28.447957391304357}}"
1675187441.0,Walking,"{('LTE', '230724614', '488'): {'MeanLatency': 396.1333333333334, 'MeanThroughput': 2.6427910569105704}}"
1678267901.0,Static,"{('LTE', '230724619', '148'): {'MeanLatency': nan, 'MeanThroughput': 20.389883333333334}, ('LTE', '230724620', '149'): {'MeanLatency': 55.91818181818182, 'MeanThroughput': 29.998068041237115}}"
1676576024.0,Static,"{('LTE', '230869508', '35'): {'MeanLatency': 70.42727272727274, 'MeanThroughput': 39.696339495798306}}"
1685503528.0,Walking,"{('LTE', '0', '358'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '230419205', '217'): {'MeanLatency': nan, 'MeanThroughput': 74.66101772151897}, ('LTE', '0', '255'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '230671617', '17'): {'MeanLatency': 46.58181818181819, 'MeanThroughput': 71.26443703703704}}"
1689444327.0,Walking,"{('5G', '0', '20'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '230517095', '249'): {'MeanLatency': 41.78181818181818, 'MeanThroughput': 59.259343697479}}"
1686148681.0,Static,"{('LTE', '0', '953'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '52121367', '177'): {'MeanLatency': 58.41818181818181, 'MeanThroughput': 30.237263106796114}}"
1681230104.0,Walking,"{('LTE', '230516995', '85'): {'MeanLatency': 50.68181818181818, 'MeanThroughput': 40.8564}}"
1671042723.0,Walking,"{('5G', '36593172', '283'): {'MeanLatency': 68.9, 'MeanThroughput': 10.59967608695652}, ('5G', '9223372036854775807', '283'): {'MeanLatency': nan, 'MeanThroughput': 16.20435}}"
1684168194.0,Walking,"{('5G', '0', '19'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '230516995', '85'): {'MeanLatency': 57.48888888888889, 'MeanThroughput': 19.62324476190476}}"
1679517558.0,Static,"{('5G', '9223372036854775807', '255'): {'MeanLatency': 46.11818181818181, 'MeanThroughput': 47.04314090909091}}"
1678181008.0,Walking,"{('LTE', '230724614', '488'): {'MeanLatency': 56.9, 'MeanThroughput': 33.49904955752212}}"
1685503510.0,Static,"{('LTE', '0', '358'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '230419205', '217'): {'MeanLatency': 39.42727272727272, 'MeanThroughput': 30.03226310679609}}"
1670184565.0,Static,"{('LTE', '36510976', '63'): {'MeanLatency': 44.40909090909091, 'MeanThroughput': 12.003704385964918}}"
1690028804.0,Static,"{('LTE', '230752002', '253'): {'MeanLatency': nan, 'MeanThroughput': 11.01039}, ('LTE', '230752002', '306'): {'MeanLatency': 50.9909090909091, 'MeanThroughput': 43.76203367346938}}"
1679300842.0,Walking,"{('LTE', '230724613', '487'): {'MeanLatency': 88.04545454545455, 'MeanThroughput': 28.92636724137931}}"
1695054832.0,Walking,"{('LTE', '0', '438'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '52789801', '136'): {'MeanLatency': 43.82727272727272, 'MeanThroughput': 53.90121941747572}}"
1678094122.0,Walking,"{('5G', '9223372036854775807', '273'): {'MeanLatency': 53.6, 'MeanThroughput': 51.67967142857145}}"
1688581648.0,Walking,"{('5G', '0', '299'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '230412329', '376'): {'MeanLatency': 74.0909090909091, 'MeanThroughput': 17.69469326923077}}"
1686148698.0,Static,"{('LTE', '0', '953'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '52121367', '177'): {'MeanLatency': 59.554545454545455, 'MeanThroughput': 34.90132549019608}}"
1669812038.0,Static,"{('5G', '9223372036854775807', '63'): {'MeanLatency': 48.66363636363636, 'MeanThroughput': 12.030906250000001}}"
1691773072.0,Walking,"{('LTE', '0', '149'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '230724611', '48'): {'MeanLatency': 40.7, 'MeanThroughput': 30.94805631067962}}"
1677609196.0,Static,"{('LTE', '230869508', '35'): {'MeanLatency': 59.381818181818176, 'MeanThroughput': 22.047491452991466}}"
1678181076.0,Static,"{('LTE', '230724613', '487'): {'MeanLatency': 54.60909090909092, 'MeanThroughput': 30.063018548387102}}"
1674420274.0,Static,"{('LTE', '9223372036854775807', '63'): {'MeanLatency': nan, 'MeanThroughput': 11.235227551020412}, ('LTE', '36510994', '63'): {'MeanLatency': 41.96363636363636, 'MeanThroughput': 7.282094444444444}}"
1686148714.0,Static,"{('LTE', '0', '953'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '52121367', '177'): {'MeanLatency': nan, 'MeanThroughput': 93.17106458333332}, ('5G', '52121367', '177'): {'MeanLatency': 61.690909090909095, 'MeanThroughput': 84.79032413793102}, ('5G', '0', '953'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1690028828.0,Driving,"{('LTE', '230752002', '306'): {'MeanLatency': nan, 'MeanThroughput': 35.44090799999999}, ('5G', '230752002', '306'): {'MeanLatency': nan, 'MeanThroughput': 7.626586363636366}, ('5G', '0', '103'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '52833796', '285'): {'MeanLatency': 67.7, 'MeanThroughput': 26.03942166666667}, ('5G', '0', '76'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '52833796', '285'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
,,{}
1670502492.0,Walking,"{('5G', '9223372036854775807', '204'): {'MeanLatency': 80.82000000000001, 'MeanThroughput': 11.762566086956523}}"
1677009803.0,Static,"{('LTE', '230869508', '35'): {'MeanLatency': 47.40909090909091, 'MeanThroughput': 28.81355470085472}}"
1676051656.0,Walking,"{('LTE', '9223372036854775807', '19'): {'MeanLatency': 41.57272727272727, 'MeanThroughput': 97.29788846153848}}"
1681311578.0,Static,"{('LTE', '230516993', '244'): {'MeanLatency': nan, 'MeanThroughput': 33.704742857142854}, ('LTE', '0', '18'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '230517096', '115'): {'MeanLatency': 49.27272727272726, 'MeanThroughput': 72.4521340425532}}"
1683909939.0,Walking,"{('LTE', '230625067', '393'): {'MeanLatency': 96.92727272727271, 'MeanThroughput': 12.333372380952376}}"
1684329354.0,Driving,"{('5G', '230419206', '381'): {'MeanLatency': nan, 'MeanThroughput': 53.960506944444425}, ('5G', '0', '11'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '230729218', '1'): {'MeanLatency': 69.84, 'MeanThroughput': 48.840713157894726}}"
1676971788.0,Walking,"{('5G', '230724613', '488'): {'MeanLatency': nan, 'MeanThroughput': 16.776746666666668}, ('5G', '230724613', '487'): {'MeanLatency': 47.57272727272727, 'MeanThroughput': 27.961223232323245}}"
1675775165.0,Static,"{('LTE', '52565033', '172'): {'MeanLatency': 37.76363636363636, 'MeanThroughput': 61.85635871559636}}"
1674769902.0,Static,"{('5G', '9223372036854775807', '273'): {'MeanLatency': 58.70909090909092, 'MeanThroughput': 28.53538360655738}}"
1683131002.0,Walking,"{('LTE', '230869508', '383'): {'MeanLatency': 39.50000000000001, 'MeanThroughput': 6.709127966101697}}"
1679517585.0,Walking,"{('5G', '9223372036854775807', '255'): {'MeanLatency': 44.0, 'MeanThroughput': 52.582425000000015}}"
1680510386.0,Walking,"{('LTE', '230539305', '144'): {'MeanLatency': nan, 'MeanThroughput': 11.067977777777777}, ('LTE', '230724614', '488'): {'MeanLatency': 48.154545454545456, 'MeanThroughput': 43.127375268817204}, ('LTE', '0', '149'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1671042695.0,Walking,"{('5G', '36593172', '283'): {'MeanLatency': 33.77777777777777, 'MeanThroughput': 6.085499999999999}, ('5G', '9223372036854775807', '283'): {'MeanLatency': 31.55, 'MeanThroughput': 9.093109375}}"
1673697956.0,Static,"{('LTE', '9223372036854775807', '63'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '9223372036854775807', '63'): {'MeanLatency': 57.37499999999999, 'MeanThroughput': 10.066413333333335}, ('5G', '36367111', '290'): {'MeanLatency': nan, 'MeanThroughput': 13.271181250000001}}"
1681721132.0,Walking,"{('LTE', '230724614', '488'): {'MeanLatency': 47.790909090909096, 'MeanThroughput': 43.30761339285715}}"
1695379738.0,Static,"{('5G', '6576', '1'): {'MeanLatency': 67.7818181818182, 'MeanThroughput': 10.774457480314954}}"
