Date,Type,Info
1675187441.0,Walking,"{'LTE': {'MeanLatency': 396.1333333333334, 'MeanThroughput': 2.6427910569105704, 'MeanRsrp': [-88.0], 'MeanSsrsrp': [], 'Counter_tput': 123, 'Counter_latency': 12}}"
1678267901.0,Static,"{'LTE': {'MeanLatency': 55.91818181818182, 'MeanThroughput': 28.494178260869575, 'MeanRsrp': [-90.0], 'MeanSsrsrp': [], 'Counter_tput': 115, 'Counter_latency': 11}}"
1676576024.0,Static,"{'LTE': {'MeanLatency': 70.42727272727274, 'MeanThroughput': 39.696339495798306, 'MeanRsrp': [-91.0], 'MeanSsrsrp': [], 'Counter_tput': 119, 'Counter_latency': 11}}"
1685503528.0,Walking,"{'LTE': {'MeanLatency': 46.58181818181819, 'MeanThroughput': 73.7958509433962, 'MeanRsrp': [-78.0], 'MeanSsrsrp': [], 'Counter_tput': 106, 'Counter_latency': 11}}"
1689444327.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-72.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 41.78181818181818, 'MeanThroughput': 59.259343697479, 'MeanRsrp': [], 'MeanSsrsrp': [-107.0], 'Counter_tput': 119, 'Counter_latency': 11}}"
1686148681.0,Static,"{'LTE': {'MeanLatency': 58.41818181818181, 'MeanThroughput': 30.237263106796114, 'MeanRsrp': [-78.0], 'MeanSsrsrp': [], 'Counter_tput': 103, 'Counter_latency': 11}}"
1681230104.0,Walking,"{'LTE': {'MeanLatency': 50.68181818181818, 'MeanThroughput': 40.8564, 'MeanRsrp': [-74.0], 'MeanSsrsrp': [], 'Counter_tput': 111, 'Counter_latency': 11}}"
1671042723.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-81.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 68.9, 'MeanThroughput': 11.681279824561404, 'MeanRsrp': [], 'MeanSsrsrp': [-78.0], 'Counter_tput': 114, 'Counter_latency': 12}}"
1684168194.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-74.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 57.48888888888889, 'MeanThroughput': 19.62324476190476, 'MeanRsrp': [], 'MeanSsrsrp': [-87.0], 'Counter_tput': 105, 'Counter_latency': 9}}"
1679517558.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-89.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 46.11818181818181, 'MeanThroughput': 47.04314090909091, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0], 'Counter_tput': 110, 'Counter_latency': 11}}"
1678181008.0,Walking,"{'LTE': {'MeanLatency': 56.9, 'MeanThroughput': 33.49904955752212, 'MeanRsrp': [-82.0], 'MeanSsrsrp': [], 'Counter_tput': 113, 'Counter_latency': 11}}"
1685503510.0,Static,"{'LTE': {'MeanLatency': 39.42727272727272, 'MeanThroughput': 30.03226310679609, 'MeanRsrp': [-78.0], 'MeanSsrsrp': [], 'Counter_tput': 103, 'Counter_latency': 11}}"
1670184565.0,Static,"{'LTE': {'MeanLatency': 44.40909090909091, 'MeanThroughput': 12.003704385964918, 'MeanRsrp': [-90.0], 'MeanSsrsrp': [], 'Counter_tput': 114, 'Counter_latency': 11}}"
1690028804.0,Static,"{'LTE': {'MeanLatency': 50.9909090909091, 'MeanThroughput': 40.72947407407406, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 108, 'Counter_latency': 11}}"
1679300842.0,Walking,"{'LTE': {'MeanLatency': 88.04545454545455, 'MeanThroughput': 28.92636724137931, 'MeanRsrp': [-73.0], 'MeanSsrsrp': [], 'Counter_tput': 116, 'Counter_latency': 11}}"
1695054832.0,Walking,"{'LTE': {'MeanLatency': 43.82727272727272, 'MeanThroughput': 53.90121941747572, 'MeanRsrp': [-82.0], 'MeanSsrsrp': [], 'Counter_tput': 103, 'Counter_latency': 11}}"
1678094122.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-85.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 53.6, 'MeanThroughput': 51.67967142857145, 'MeanRsrp': [], 'MeanSsrsrp': [-95.0], 'Counter_tput': 112, 'Counter_latency': 10}}"
1688581648.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 74.0909090909091, 'MeanThroughput': 17.69469326923077, 'MeanRsrp': [], 'MeanSsrsrp': [-103.0], 'Counter_tput': 104, 'Counter_latency': 11}}"
1686148698.0,Static,"{'LTE': {'MeanLatency': 59.554545454545455, 'MeanThroughput': 34.90132549019608, 'MeanRsrp': [-78.0], 'MeanSsrsrp': [], 'Counter_tput': 102, 'Counter_latency': 11}}"
1669812038.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-82.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 48.66363636363636, 'MeanThroughput': 12.030906250000001, 'MeanRsrp': [], 'MeanSsrsrp': [-77.0], 'Counter_tput': 112, 'Counter_latency': 11}}"
1691773072.0,Walking,"{'LTE': {'MeanLatency': 40.7, 'MeanThroughput': 30.94805631067962, 'MeanRsrp': [-84.0], 'MeanSsrsrp': [], 'Counter_tput': 103, 'Counter_latency': 9}}"
1677609196.0,Static,"{'LTE': {'MeanLatency': 59.381818181818176, 'MeanThroughput': 22.047491452991466, 'MeanRsrp': [-91.0], 'MeanSsrsrp': [], 'Counter_tput': 117, 'Counter_latency': 11}}"
1678181076.0,Static,"{'LTE': {'MeanLatency': 54.60909090909092, 'MeanThroughput': 30.063018548387102, 'MeanRsrp': [-77.0], 'MeanSsrsrp': [], 'Counter_tput': 124, 'Counter_latency': 11}}"
1674420274.0,Static,"{'LTE': {'MeanLatency': 41.96363636363636, 'MeanThroughput': 10.62181034482759, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 116, 'Counter_latency': 11}}"
1686148714.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 93.17106458333332, 'MeanRsrp': [-78.0, -100.0, -89.0, -99.0], 'MeanSsrsrp': [], 'Counter_tput': 48, 'Counter_latency': 0}, '5G': {'MeanLatency': 61.690909090909095, 'MeanThroughput': 84.79032413793102, 'MeanRsrp': [], 'MeanSsrsrp': [-97.0, -96.0, -99.0], 'Counter_tput': 58, 'Counter_latency': 11}}"
1690028828.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 35.44090799999999, 'MeanRsrp': [-94.0, -101.0, -91.0], 'MeanSsrsrp': [], 'Counter_tput': 25, 'Counter_latency': 0}, '5G': {'MeanLatency': 67.7, 'MeanThroughput': 21.099392682926833, 'MeanRsrp': [], 'MeanSsrsrp': [-113.0, -119.0], 'Counter_tput': 82, 'Counter_latency': 11}}"
,,{}
1670502492.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-82.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 80.82000000000001, 'MeanThroughput': 11.762566086956523, 'MeanRsrp': [], 'MeanSsrsrp': [-86.0], 'Counter_tput': 115, 'Counter_latency': 10}}"
1677009803.0,Static,"{'LTE': {'MeanLatency': 47.40909090909091, 'MeanThroughput': 28.81355470085472, 'MeanRsrp': [-86.0], 'MeanSsrsrp': [], 'Counter_tput': 117, 'Counter_latency': 11}}"
1676051656.0,Walking,"{'LTE': {'MeanLatency': 41.57272727272727, 'MeanThroughput': 97.29788846153848, 'MeanRsrp': [-75.0], 'MeanSsrsrp': [], 'Counter_tput': 104, 'Counter_latency': 11}}"
1681311578.0,Static,"{'LTE': {'MeanLatency': 49.27272727272726, 'MeanThroughput': 67.42932407407407, 'MeanRsrp': [-85.0], 'MeanSsrsrp': [], 'Counter_tput': 108, 'Counter_latency': 11}}"
1683909939.0,Walking,"{'LTE': {'MeanLatency': 96.92727272727271, 'MeanThroughput': 12.333372380952376, 'MeanRsrp': [-97.0], 'MeanSsrsrp': [], 'Counter_tput': 105, 'Counter_latency': 11}}"
1684329354.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 69.84, 'MeanThroughput': 52.19185090909093, 'MeanRsrp': [], 'MeanSsrsrp': [-101.0], 'Counter_tput': 110, 'Counter_latency': 5}}"
1676971788.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-87.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 47.57272727272727, 'MeanThroughput': 26.48958157894738, 'MeanRsrp': [], 'MeanSsrsrp': [-115.0], 'Counter_tput': 114, 'Counter_latency': 11}}"
1675775165.0,Static,"{'LTE': {'MeanLatency': 37.76363636363636, 'MeanThroughput': 61.85635871559636, 'MeanRsrp': [-88.0], 'MeanSsrsrp': [], 'Counter_tput': 109, 'Counter_latency': 11}}"
1674769902.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 58.70909090909092, 'MeanThroughput': 28.53538360655738, 'MeanRsrp': [], 'MeanSsrsrp': [-112.0], 'Counter_tput': 61, 'Counter_latency': 11}}"
1683131002.0,Walking,"{'LTE': {'MeanLatency': 39.50000000000001, 'MeanThroughput': 6.709127966101697, 'MeanRsrp': [-97.0], 'MeanSsrsrp': [], 'Counter_tput': 118, 'Counter_latency': 11}}"
1679517585.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-89.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 44.0, 'MeanThroughput': 52.582425000000015, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0], 'Counter_tput': 108, 'Counter_latency': 11}}"
1680510386.0,Walking,"{'LTE': {'MeanLatency': 48.154545454545456, 'MeanThroughput': 40.298604901960786, 'MeanRsrp': [-88.0], 'MeanSsrsrp': [], 'Counter_tput': 102, 'Counter_latency': 11}}"
1671042695.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-81.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 33.37272727272727, 'MeanThroughput': 7.689558333333334, 'MeanRsrp': [], 'MeanSsrsrp': [-78.0], 'Counter_tput': 120, 'Counter_latency': 11}}"
1673697956.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-100.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 57.37499999999999, 'MeanThroughput': 11.024848598130838, 'MeanRsrp': [], 'MeanSsrsrp': [-98.0], 'Counter_tput': 107, 'Counter_latency': 12}}"
1681721132.0,Walking,"{'LTE': {'MeanLatency': 47.790909090909096, 'MeanThroughput': 43.30761339285715, 'MeanRsrp': [-85.0], 'MeanSsrsrp': [], 'Counter_tput': 112, 'Counter_latency': 11}}"
1695379738.0,Static,"{'5G': {'MeanLatency': 67.7818181818182, 'MeanThroughput': 10.774457480314954, 'MeanRsrp': [], 'MeanSsrsrp': [-94.0], 'Counter_tput': 127, 'Counter_latency': 11}}"
