Date,Type,Info,cell_info_data
1685197126.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-99.0, -94.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.854545454545452, 'MeanThroughput': 24.85349230769231, 'MeanRsrp': [], 'MeanSsrsrp': [-106.0, -108.0], 'Counter_tput': 104, 'Counter_latency': 11}}","{'ARFCN': '436000', 'EARFCN': '850'}"
1668734931.0,Walking,"{'LTE': {'MeanLatency': 60.62727272727273, 'MeanThroughput': 44.79880446428571, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 112, 'Counter_latency': 11}}",{'EARFCN': '66961'}
1673729235.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-99.0, -110.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 1007.3636363636364, 'MeanThroughput': 16.550535820895526, 'MeanRsrp': [], 'MeanSsrsrp': [-98.0, -111.0], 'Counter_tput': 134, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1670097193.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-80.0, -140.0, -91.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 40.85454545454546, 'MeanThroughput': 41.89969823008848, 'MeanRsrp': [], 'MeanSsrsrp': [-83.0, -89.0, -87.0], 'Counter_tput': 113, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1688403328.0,Driving,"{'LTE': {'MeanLatency': 31.736363636363635, 'MeanThroughput': 9.325026717557256, 'MeanRsrp': [-103.0], 'MeanSsrsrp': [], 'Counter_tput': 131, 'Counter_latency': 11}}",{'EARFCN': '2850'}
1669577925.0,Driving,"{'LTE': {'MeanLatency': 32.836363636363636, 'MeanThroughput': 4.4821588709677425, 'MeanRsrp': [-97.0], 'MeanSsrsrp': [], 'Counter_tput': 124, 'Counter_latency': 11}}",{'ARFCN': '435000'}
1674330871.0,Driving,"{'LTE': {'MeanLatency': 34.77272727272727, 'MeanThroughput': 9.235266972477064, 'MeanRsrp': [-81.0], 'MeanSsrsrp': [], 'Counter_tput': 109, 'Counter_latency': 11}}","{'EARFCN': '2850', 'ARFCN': '635000'}"
1679522672.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 52.833333333333336, 'MeanThroughput': 15.022893269230766, 'MeanRsrp': [], 'MeanSsrsrp': [-79.0], 'Counter_tput': 104, 'Counter_latency': 12}}",{'ARFCN': '635000'}
1673730969.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-110.0, -107.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 43.627272727272725, 'MeanThroughput': 15.412918965517246, 'MeanRsrp': [], 'MeanSsrsrp': [-90.0, -98.0], 'Counter_tput': 116, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1668552812.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-106.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 34.290909090909096, 'MeanThroughput': 15.729160576923082, 'MeanRsrp': [], 'MeanSsrsrp': [-95.0], 'Counter_tput': 104, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1677968880.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 16.318439436619716, 'MeanRsrp': [-87.0, -99.0, -92.0], 'MeanSsrsrp': [], 'Counter_tput': 71, 'Counter_latency': 0}, '5G': {'MeanLatency': 28.472727272727273, 'MeanThroughput': 20.597346428571424, 'MeanRsrp': [], 'MeanSsrsrp': [-93.0], 'Counter_tput': 56, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '5255'}"
1673731906.0,Driving,"{'LTE': {'MeanLatency': 74.71818181818183, 'MeanThroughput': nan, 'MeanRsrp': [-109.0, -106.0, -97.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 11}, '5G': {'MeanLatency': nan, 'MeanThroughput': 15.545284210526312, 'MeanRsrp': [], 'MeanSsrsrp': [-100.0, -100.0], 'Counter_tput': 114, 'Counter_latency': 0}}",{'ARFCN': '635000'}
1674020377.0,Static,"{'LTE': {'MeanLatency': 231.71818181818182, 'MeanThroughput': 0.9153396825396826, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 126, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1676753175.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-108.0, -98.0, -102.0, -98.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 35.65454545454545, 'MeanThroughput': 28.311189090909103, 'MeanRsrp': [], 'MeanSsrsrp': [-106.0, -104.0, -105.0, -103.0], 'Counter_tput': 110, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1675531069.0,Static,"{'LTE': {'MeanLatency': 117.84444444444443, 'MeanThroughput': 19.89424953271028, 'MeanRsrp': [-97.0, -100.0, -97.0], 'MeanSsrsrp': [], 'Counter_tput': 107, 'Counter_latency': 9}, '5G': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [], 'MeanSsrsrp': [-97.0], 'Counter_tput': 0, 'Counter_latency': 0}}","{'EARFCN': '850', 'ARFCN': '635000'}"
1673732771.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-106.0, -97.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 30.490909090909096, 'MeanThroughput': 41.399916037735856, 'MeanRsrp': [], 'MeanSsrsrp': [-106.0, -91.0], 'Counter_tput': 106, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1688085848.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-101.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 28.309090909090912, 'MeanThroughput': 44.91901621621623, 'MeanRsrp': [], 'MeanSsrsrp': [-100.0], 'Counter_tput': 111, 'Counter_latency': 11}}","{'ARFCN': '434910', 'EARFCN': '850'}"
,,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-67.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 35.345454545454544, 'MeanThroughput': 48.48563027522937, 'MeanRsrp': [], 'MeanSsrsrp': [-84.0], 'Counter_tput': 109, 'Counter_latency': 11}}","{'ARFCN': '434910', 'EARFCN': '5255'}"
1673732380.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-101.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 74.69166666666668, 'MeanThroughput': 13.521257017543865, 'MeanRsrp': [], 'MeanSsrsrp': [-92.0], 'Counter_tput': 114, 'Counter_latency': 12}}",{'ARFCN': '635000'}
1691561918.0,Driving,"{'LTE': {'MeanLatency': 68.70909090909093, 'MeanThroughput': nan, 'MeanRsrp': [-96.0, -100.0, -95.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 11}, '5G': {'MeanLatency': nan, 'MeanThroughput': 17.01659385964912, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0, -104.0], 'Counter_tput': 114, 'Counter_latency': 0}}","{'ARFCN': '633984', 'EARFCN': '850'}"
1682796200.0,Walking,"{'LTE': {'MeanLatency': 1424.5454545454545, 'MeanThroughput': 0.6651992537313431, 'MeanRsrp': [-119.0], 'MeanSsrsrp': [], 'Counter_tput': 134, 'Counter_latency': 11}}",{'EARFCN': '3350'}
1668909282.0,Static,"{'LTE': {'MeanLatency': 39.77272727272727, 'MeanThroughput': 41.27850727272729, 'MeanRsrp': [-97.0], 'MeanSsrsrp': [], 'Counter_tput': 110, 'Counter_latency': 11}}",{'EARFCN': '850'}
1679525878.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-86.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 34.96363636363636, 'MeanThroughput': 43.8466663716814, 'MeanRsrp': [], 'MeanSsrsrp': [-81.0], 'Counter_tput': 113, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1669497624.0,Walking,"{'LTE': {'MeanLatency': 42.0, 'MeanThroughput': 2.7991254237288143, 'MeanRsrp': [-103.0, -111.0, -104.0, -92.0], 'MeanSsrsrp': [], 'Counter_tput': 118, 'Counter_latency': 3}}",{'EARFCN': '850'}
1683402041.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-99.0, -95.0, -103.0, -115.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 4087.9, 'MeanThroughput': 6.9909833333333316, 'MeanRsrp': [], 'MeanSsrsrp': [-95.0, -91.0, -98.0, -109.0], 'Counter_tput': 144, 'Counter_latency': 10}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1673729493.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 23.30187777777778, 'MeanRsrp': [-103.0, -96.0, -99.0], 'MeanSsrsrp': [], 'Counter_tput': 9, 'Counter_latency': 0}, '5G': {'MeanLatency': 30.03636363636364, 'MeanThroughput': 30.05184020618557, 'MeanRsrp': [], 'MeanSsrsrp': [-95.0, -97.0], 'Counter_tput': 97, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1673730125.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-90.0, -100.0, -97.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 38.59090909090909, 'MeanThroughput': 12.167737735849052, 'MeanRsrp': [], 'MeanSsrsrp': [-74.0, -91.0, -89.0], 'Counter_tput': 106, 'Counter_latency': 11}}","{'ARFCN': '436000', 'EARFCN': '850'}"
1668822070.0,Static,"{'LTE': {'MeanLatency': 79.01818181818182, 'MeanThroughput': 0.28593454545454544, 'MeanRsrp': [-115.0, -107.0], 'MeanSsrsrp': [], 'Counter_tput': 55, 'Counter_latency': 11}}",{'EARFCN': '5205'}
1683402128.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 33.54545454545455, 'MeanThroughput': 22.3461572815534, 'MeanRsrp': [], 'MeanSsrsrp': [-98.0], 'Counter_tput': 103, 'Counter_latency': 11}}","{'EARFCN': '850', 'ARFCN': '436020'}"
1675531135.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 12.558300000000003, 'MeanRsrp': [-100.0, -96.0, -99.0, -96.0], 'MeanSsrsrp': [], 'Counter_tput': 43, 'Counter_latency': 0}, '5G': {'MeanLatency': 33.68571428571429, 'MeanThroughput': 20.971453225806457, 'MeanRsrp': [], 'MeanSsrsrp': [-100.0, -99.0, -100.0], 'Counter_tput': 62, 'Counter_latency': 7}}","{'EARFCN': '850', 'ARFCN': '635000'}"
1680982320.0,Static,"{'LTE': {'MeanLatency': 35.12727272727273, 'MeanThroughput': 20.515932173913043, 'MeanRsrp': [-93.0], 'MeanSsrsrp': [], 'Counter_tput': 115, 'Counter_latency': 11}}",{'EARFCN': '66961'}
1676157226.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-108.0, -98.0, -103.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 30.854545454545452, 'MeanThroughput': 37.79855999999999, 'MeanRsrp': [], 'MeanSsrsrp': [-90.0, -81.0, -91.0], 'Counter_tput': 110, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1673731460.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-113.0, -101.0, -87.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 38.6, 'MeanThroughput': 40.98269357798164, 'MeanRsrp': [], 'MeanSsrsrp': [-104.0, -99.0, -89.0], 'Counter_tput': 109, 'Counter_latency': 11}}","{'EARFCN': '2850', 'ARFCN': '436020'}"
1674330895.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 25.341049999999996, 'MeanRsrp': [-95.0, -100.0, -94.0, -103.0], 'MeanSsrsrp': [], 'Counter_tput': 12, 'Counter_latency': 0}, '5G': {'MeanLatency': 101.52857142857144, 'MeanThroughput': 12.031181052631583, 'MeanRsrp': [], 'MeanSsrsrp': [-94.0, -97.0], 'Counter_tput': 95, 'Counter_latency': 7}}","{'ARFCN': '635000', 'EARFCN': '2850'}"
1671744146.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-94.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 31.281818181818178, 'MeanThroughput': 49.08751034482757, 'MeanRsrp': [], 'MeanSsrsrp': [-91.0], 'Counter_tput': 116, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1676156920.0,Static,"{'LTE': {'MeanLatency': 31.854545454545452, 'MeanThroughput': 26.769250961538454, 'MeanRsrp': [-103.0], 'MeanSsrsrp': [], 'Counter_tput': 104, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1690822890.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 3.106644660194175, 'MeanRsrp': [-115.0, -119.0, -116.0], 'MeanSsrsrp': [], 'Counter_tput': 103, 'Counter_latency': 0}, '5G': {'MeanLatency': 31.363636363636363, 'MeanThroughput': 4.28940303030303, 'MeanRsrp': [], 'MeanSsrsrp': [-107.0], 'Counter_tput': 33, 'Counter_latency': 11}}","{'EARFCN': '3350', 'ARFCN': '126490'}"
1673733413.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-97.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 32.554545454545455, 'MeanThroughput': 46.806844144144144, 'MeanRsrp': [], 'MeanSsrsrp': [-86.0], 'Counter_tput': 111, 'Counter_latency': 11}}","{'ARFCN': '436000', 'EARFCN': '2850'}"
1680369765.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-93.0, -100.0, -96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 32.445454545454545, 'MeanThroughput': 56.65418888888889, 'MeanRsrp': [], 'MeanSsrsrp': [-97.0, -98.0, -95.0], 'Counter_tput': 108, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1676157145.0,Walking,"{'LTE': {'MeanLatency': 35.0, 'MeanThroughput': 43.927351456310674, 'MeanRsrp': [-100.0, -90.0, -101.0], 'MeanSsrsrp': [], 'Counter_tput': 103, 'Counter_latency': 9}, '5G': {'MeanLatency': 27.299999999999997, 'MeanThroughput': 15.728875, 'MeanRsrp': [], 'MeanSsrsrp': [-90.0, -86.0], 'Counter_tput': 8, 'Counter_latency': 2}}",{'ARFCN': '436000'}
1688403768.0,Driving,"{'LTE': {'MeanLatency': 31.0, 'MeanThroughput': 74.89432142857142, 'MeanRsrp': [-98.0, -114.0], 'MeanSsrsrp': [], 'Counter_tput': 28, 'Counter_latency': 11}, '5G': {'MeanLatency': nan, 'MeanThroughput': 59.23898831168832, 'MeanRsrp': [], 'MeanSsrsrp': [-89.0], 'Counter_tput': 77, 'Counter_latency': 0}}","{'ARFCN': '435850', 'EARFCN': '850'}"
1680370190.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-102.0, -112.0, -107.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 35.54545454545454, 'MeanThroughput': 16.213671428571427, 'MeanRsrp': [], 'MeanSsrsrp': [-104.0, -103.0, -99.0], 'Counter_tput': 119, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1680369705.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 36.00909090909091, 'MeanThroughput': 48.291601834862384, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0], 'Counter_tput': 109, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1669497646.0,Walking,"{'LTE': {'MeanLatency': 97.8, 'MeanThroughput': 0.911595652173913, 'MeanRsrp': [-105.0, -109.0, -101.0, -109.0, -101.0, -97.0], 'MeanSsrsrp': [], 'Counter_tput': 23, 'Counter_latency': 4}, '5G': {'MeanLatency': 65.3, 'MeanThroughput': 2.0166807692307693, 'MeanRsrp': [], 'MeanSsrsrp': [-94.0, -100.0], 'Counter_tput': 26, 'Counter_latency': 4}}","{'EARFCN': '850', 'ARFCN': '436020'}"
1682182541.0,Driving,"{'LTE': {'MeanLatency': 281.70909090909095, 'MeanThroughput': 49.11347692307694, 'MeanRsrp': [-89.0], 'MeanSsrsrp': [], 'Counter_tput': 117, 'Counter_latency': 11}}",{'EARFCN': '66961'}
1688404385.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-107.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.90909090909091, 'MeanThroughput': 36.050696460177, 'MeanRsrp': [], 'MeanSsrsrp': [-95.0], 'Counter_tput': 113, 'Counter_latency': 11}}","{'ARFCN': '435850', 'EARFCN': '3350'}"
1682795482.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-97.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 30.309090909090912, 'MeanThroughput': 30.93487909090909, 'MeanRsrp': [], 'MeanSsrsrp': [-100.0], 'Counter_tput': 110, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '3350'}"
1679523110.0,Static,"{'LTE': {'MeanLatency': 34.45454545454545, 'MeanThroughput': 2.3425978723404257, 'MeanRsrp': [-113.0], 'MeanSsrsrp': [], 'Counter_tput': 141, 'Counter_latency': 11}}","{'EARFCN': '2850', 'ARFCN': '436020'}"
1676156937.0,Static,"{'LTE': {'MeanLatency': 31.781818181818185, 'MeanThroughput': 13.981490990990991, 'MeanRsrp': [-103.0], 'MeanSsrsrp': [], 'Counter_tput': 111, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1694975831.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-100.0, -96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 31.727272727272723, 'MeanThroughput': 35.031018584070786, 'MeanRsrp': [], 'MeanSsrsrp': [-91.0, -92.0], 'Counter_tput': 113, 'Counter_latency': 11}}","{'ARFCN': '633984', 'EARFCN': '3350'}"
1690822970.0,Walking,"{'LTE': {'MeanLatency': 87.49999999999999, 'MeanThroughput': 1.3676594202898553, 'MeanRsrp': [-115.0, -120.0, -116.0, -123.0, -112.0, -107.0], 'MeanSsrsrp': [], 'Counter_tput': 138, 'Counter_latency': 10}}",{'EARFCN': '850'}
1673730224.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-98.0, -104.0, -113.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 28.53636363636364, 'MeanThroughput': 31.021001666666667, 'MeanRsrp': [], 'MeanSsrsrp': [-82.0, -95.0, -94.0], 'Counter_tput': 120, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1670096959.0,Walking,"{'LTE': {'MeanLatency': 39.472727272727276, 'MeanThroughput': 42.5368304347826, 'MeanRsrp': [-83.0], 'MeanSsrsrp': [], 'Counter_tput': 115, 'Counter_latency': 11}}",{'ARFCN': '635000'}
1679522900.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 45.981818181818184, 'MeanThroughput': 8.171429729729729, 'MeanRsrp': [], 'MeanSsrsrp': [-79.0], 'Counter_tput': 111, 'Counter_latency': 11}}","{'ARFCN': '436020', 'EARFCN': '5255'}"
1671669964.0,Static,"{'LTE': {'MeanLatency': 126.06666666666666, 'MeanThroughput': 0.29838617886178864, 'MeanRsrp': [-95.0, -110.0], 'MeanSsrsrp': [], 'Counter_tput': 123, 'Counter_latency': 9}, '5G': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [], 'MeanSsrsrp': [-103.0], 'Counter_tput': 0, 'Counter_latency': 0}}",{'ARFCN': '435000'}
1671313244.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-101.0, -111.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 34.845454545454544, 'MeanThroughput': 13.195151666666668, 'MeanRsrp': [], 'MeanSsrsrp': [-95.0, -104.0], 'Counter_tput': 120, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1682190187.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-93.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.627272727272725, 'MeanThroughput': 71.30270095238093, 'MeanRsrp': [], 'MeanSsrsrp': [-86.0], 'Counter_tput': 105, 'Counter_latency': 11}}","{'ARFCN': '436020', 'EARFCN': '3350'}"
1669496595.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-90.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 26.063636363636366, 'MeanThroughput': 58.48494678899081, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0], 'Counter_tput': 109, 'Counter_latency': 11}}",{'ARFCN': '642332'}
1676157242.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 29.34545454545454, 'MeanThroughput': 22.382395370370368, 'MeanRsrp': [], 'MeanSsrsrp': [-77.0], 'Counter_tput': 108, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1679523061.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-100.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 32.64545454545455, 'MeanThroughput': 45.51502000000001, 'MeanRsrp': [], 'MeanSsrsrp': [-94.0], 'Counter_tput': 110, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1676753245.0,Static,"{'LTE': {'MeanLatency': 2422.2, 'MeanThroughput': 0.6079166666666665, 'MeanRsrp': [-116.0, -120.0, -114.0, -120.0, -116.0], 'MeanSsrsrp': [], 'Counter_tput': 138, 'Counter_latency': 10}, '5G': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [], 'MeanSsrsrp': [-110.0], 'Counter_tput': 0, 'Counter_latency': 0}}","{'EARFCN': '850', 'ARFCN': '436020'}"
1673732201.0,Driving,"{'LTE': {'MeanLatency': 116.2, 'MeanThroughput': 13.337257017543852, 'MeanRsrp': [-113.0, -119.0, -116.0], 'MeanSsrsrp': [], 'Counter_tput': 114, 'Counter_latency': 11}, '5G': {'MeanLatency': nan, 'MeanThroughput': 6.408622222222221, 'MeanRsrp': [], 'MeanSsrsrp': [-93.0], 'Counter_tput': 9, 'Counter_latency': 0}}","{'EARFCN': '2850', 'ARFCN': '126400'}"
1684002025.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-99.0, -109.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 45.345454545454544, 'MeanThroughput': 8.194727407407406, 'MeanRsrp': [], 'MeanSsrsrp': [-99.0, -110.0], 'Counter_tput': 135, 'Counter_latency': 11}}","{'ARFCN': '635000', 'EARFCN': '850'}"
1670705534.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 49.73636363636363, 'MeanThroughput': 46.401478504672895, 'MeanRsrp': [], 'MeanSsrsrp': [-86.0], 'Counter_tput': 107, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1673731398.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-99.0, -94.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 57.76363636363636, 'MeanThroughput': 55.50625350877194, 'MeanRsrp': [], 'MeanSsrsrp': [-92.0, -87.0], 'Counter_tput': 114, 'Counter_latency': 11}}",{'ARFCN': '436020'}
1679526014.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-96.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 34.518181818181816, 'MeanThroughput': 81.38489238095235, 'MeanRsrp': [], 'MeanSsrsrp': [-85.0], 'Counter_tput': 105, 'Counter_latency': 11}}",{'ARFCN': '436000'}
1671746603.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-84.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 45.9375, 'MeanThroughput': 47.62072477064223, 'MeanRsrp': [], 'MeanSsrsrp': [-77.0], 'Counter_tput': 109, 'Counter_latency': 8}}","{'EARFCN': '850', 'ARFCN': '635000'}"
1673731772.0,Driving,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 11.650884444444442, 'MeanRsrp': [-97.0, -103.0, -98.0, -108.0], 'MeanSsrsrp': [], 'Counter_tput': 45, 'Counter_latency': 0}, '5G': {'MeanLatency': nan, 'MeanThroughput': 13.407381428571426, 'MeanRsrp': [], 'MeanSsrsrp': [-94.0, -99.0], 'Counter_tput': 70, 'Counter_latency': 0}}","{'EARFCN': '2850', 'ARFCN': '635000'}"
