Date,Type,Info
1667764645.0,Walking,"{('LTE', '94808905', '439'): {'MeanLatency': nan, 'MeanThroughput': 30.741722727272734}, ('5G', '94808905', '439'): {'MeanLatency': nan, 'MeanThroughput': 71.303436}, ('5G', '31339287', '227'): {'MeanLatency': 48.95454545454545, 'MeanThroughput': 65.46285999999999}, ('LTE', '31339287', '227'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1663087007.0,Walking,"{('5G', '31877911', '436'): {'MeanLatency': 49.872727272727275, 'MeanThroughput': 120.99063365384617}, ('LTE', '31877911', '436'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1684170382.0,Static,"{('LTE', '52330500', '463'): {'MeanLatency': 50.5, 'MeanThroughput': 28.56138952380952}}"
1665175419.0,Walking,"{('LTE', '52826628', '72'): {'MeanLatency': 43.25454545454545, 'MeanThroughput': 55.33596237623763}}"
1663694539.0,Walking,"{('LTE', '51662336', '321'): {'MeanLatency': 66.11818181818182, 'MeanThroughput': 2.934642537313432}}"
1672912720.0,Static,"{('LTE', '51937027', '135'): {'MeanLatency': nan, 'MeanThroughput': 5.242939999999999}, ('5G', '51937027', '135'): {'MeanLatency': 61.37272727272728, 'MeanThroughput': 0.9425797752808988}}"
1691685936.0,Walking,"{('5G', '53468673', '107'): {'MeanLatency': 57.87272727272727, 'MeanThroughput': 36.795204545454546}, ('LTE', '53468673', '107'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1667729330.0,Walking,"{('LTE', '94887721', '99'): {'MeanLatency': 27.4, 'MeanThroughput': 21.060605084745756}, ('5G', '94887721', '99'): {'MeanLatency': 32.22, 'MeanThroughput': nan}}"
1668596508.0,Walking,"{('LTE', '30803211', '387'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '30803211', '387'): {'MeanLatency': 35.11818181818182, 'MeanThroughput': 137.02770194174755}}"
1686639055.0,Walking,"{('5G', '51662597', '87'): {'MeanLatency': 52.93636363636363, 'MeanThroughput': 95.7694295238095}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1663401868.0,Walking,"{('5G', '31795487', '160'): {'MeanLatency': 54.49090909090909, 'MeanThroughput': 48.836395370370354}, ('LTE', '31795487', '160'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1663361462.0,Static,"{('5G', '32444173', '68'): {'MeanLatency': 39.39090909090908, 'MeanThroughput': 123.56147692307695}, ('LTE', '32444173', '68'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1670409319.0,Walking,"{('LTE', '51937027', '135'): {'MeanLatency': 46.61818181818182, 'MeanThroughput': 16.252892727272723}}"
1686080221.0,Walking,"{('LTE', '52404482', '195'): {'MeanLatency': nan, 'MeanThroughput': 84.16282105263157}, ('5G', '52404482', '195'): {'MeanLatency': 48.05454545454545, 'MeanThroughput': 97.4570270588235}}"
1665385073.0,Walking,"{('5G', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': 137.73064054054055}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': 73.39661111111111}, ('5G', '51662598', '88'): {'MeanLatency': 43.13636363636363, 'MeanThroughput': 150.0880910714286}, ('LTE', '51662598', '88'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1667761362.0,Walking,"{('5G', '32132641', '89'): {'MeanLatency': 50.019999999999996, 'MeanThroughput': 122.16419126213587}, ('LTE', '32132641', '89'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685733516.0,Walking,"{('5G', '53468928', '472'): {'MeanLatency': 66.26363636363637, 'MeanThroughput': 91.07673904761903}, ('LTE', '53468928', '472'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1668442487.0,Walking,"{('LTE', '94887721', '99'): {'MeanLatency': nan, 'MeanThroughput': 111.19357500000002}, ('5G', '94887721', '99'): {'MeanLatency': 42.845454545454544, 'MeanThroughput': 124.10424303797467}}"
1684309236.0,Walking,"{('LTE', '51662597', '87'): {'MeanLatency': 52.22727272727273, 'MeanThroughput': 56.95314901960784}}"
1682276641.0,Walking,"{('LTE', '17015046', '446'): {'MeanLatency': 54.92727272727273, 'MeanThroughput': 22.91354722222224}}"
1669996353.0,Walking,"{('LTE', '52884224', '309'): {'MeanLatency': 45.03636363636363, 'MeanThroughput': 33.29036981132075}}"
1683047270.0,Walking,"{('LTE', '51401222', '109'): {'MeanLatency': 77.58181818181818, 'MeanThroughput': 93.7995198019802}}"
1668634926.0,Walking,"{('5G', '31335191', '52'): {'MeanLatency': 37.39090909090909, 'MeanThroughput': 100.72455480769229}, ('LTE', '31335191', '52'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1686733538.0,Walking,"{('5G', '51662597', '87'): {'MeanLatency': 53.036363636363646, 'MeanThroughput': 126.94856266666667}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683392911.0,Walking,"{('LTE', '52515076', '391'): {'MeanLatency': nan, 'MeanThroughput': 16.23619032258064}, ('5G', '52515076', '391'): {'MeanLatency': 51.01818181818182, 'MeanThroughput': 22.744519718309856}}"
1667760516.0,Walking,"{('LTE', '31877911', '436'): {'MeanLatency': nan, 'MeanThroughput': 55.9595469387755}, ('5G', '31877911', '436'): {'MeanLatency': 48.519999999999996, 'MeanThroughput': 130.57940943396224}}"
1663233425.0,Driving,"{('5G', '32033291', '462'): {'MeanLatency': 49.4875, 'MeanThroughput': 120.15495504587162}, ('LTE', '32033291', '462'): {'MeanLatency': 81.46666666666667, 'MeanThroughput': nan}}"
1692342534.0,Walking,"{('5G', '51662597', '87'): {'MeanLatency': 43.554545454545455, 'MeanThroughput': 46.01114859813085}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1663973355.0,Walking,"{('LTE', '51662595', '441'): {'MeanLatency': 49.790909090909096, 'MeanThroughput': 27.147405607476642}}"
1686685013.0,Walking,"{('LTE', '51820294', '412'): {'MeanLatency': 48.72727272727274, 'MeanThroughput': 87.453688}}"
1676664862.0,Walking,"{('5G', '52826627', '48'): {'MeanLatency': 54.72727272727274, 'MeanThroughput': 130.82552403846154}, ('LTE', '52826627', '48'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1667761649.0,Walking,"{('LTE', '30812685', '104'): {'MeanLatency': nan, 'MeanThroughput': 90.00307499999998}, ('5G', '30812685', '104'): {'MeanLatency': 50.06666666666666, 'MeanThroughput': 75.36191249999999}, ('5G', '30812695', '133'): {'MeanLatency': nan, 'MeanThroughput': 84.39401153846151}, ('LTE', '30812695', '133'): {'MeanLatency': nan, 'MeanThroughput': 49.135287500000004}}"
1683102469.0,Walking,"{('5G', '52826629', '423'): {'MeanLatency': nan, 'MeanThroughput': 66.19193}, ('LTE', '52826629', '423'): {'MeanLatency': nan, 'MeanThroughput': 41.94378888888889}, ('5G', '53468931', '403'): {'MeanLatency': 50.14545454545455, 'MeanThroughput': 66.02237796610169}, ('LTE', '53468931', '403'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1667946787.0,Static,"{('5G', '31335179', '51'): {'MeanLatency': 33.372727272727275, 'MeanThroughput': 116.15182884615382}, ('LTE', '31335179', '51'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683136335.0,Walking,"{('LTE', '51857665', '473'): {'MeanLatency': 42.55, 'MeanThroughput': 82.65298921568625}, ('LTE', '51569155', '324'): {'MeanLatency': 44.34444444444444, 'MeanThroughput': nan}}"
1663154262.0,Walking,"{('LTE', '31335179', '51'): {'MeanLatency': nan, 'MeanThroughput': 31.457542307692314}, ('5G', '31335179', '51'): {'MeanLatency': 37.52727272727273, 'MeanThroughput': 55.306362195121935}}"
1683553543.0,Walking,"{('5G', '52826624', '329'): {'MeanLatency': 47.04545454545455, 'MeanThroughput': 104.60887428571436}, ('LTE', '52826624', '329'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1686900270.0,Static,"{('LTE', '52295686', '281'): {'MeanLatency': 45.881818181818176, 'MeanThroughput': 51.47143653846155}}"
1690997457.0,Static,"{('5G', '52053253', '69'): {'MeanLatency': 51.527272727272724, 'MeanThroughput': 135.66253009708743}, ('LTE', '52053253', '69'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1676797864.0,Walking,"{('5G', '51662598', '88'): {'MeanLatency': 45.736363636363635, 'MeanThroughput': 70.30559333333333}, ('LTE', '51662598', '88'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683528778.0,Walking,"{('5G', '51662597', '87'): {'MeanLatency': 53.00909090909091, 'MeanThroughput': 79.62288878504674}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685393341.0,Walking,"{('LTE', '52826629', '423'): {'MeanLatency': 42.0, 'MeanThroughput': 59.16340490196078}}"
1690960803.0,Walking,"{('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '51662597', '87'): {'MeanLatency': 48.33636363636363, 'MeanThroughput': 78.79205471698113}}"
1685868844.0,Static,"{('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': 2.9959200000000004}, ('LTE', '51662598', '88'): {'MeanLatency': 60.95454545454547, 'MeanThroughput': 16.205377272727272}, ('5G', '51662598', '88'): {'MeanLatency': nan, 'MeanThroughput': 7.593274712643678}}"
1686080702.0,Walking,"{('5G', '51820294', '412'): {'MeanLatency': 49.45454545454545, 'MeanThroughput': 83.9376179245283}, ('LTE', '51820294', '412'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1687714327.0,Walking,"{('5G', '52053253', '69'): {'MeanLatency': 46.190909090909095, 'MeanThroughput': 89.93562596153848}, ('LTE', '52053253', '69'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1667728366.0,Walking,"{('LTE', '31335179', '51'): {'MeanLatency': nan, 'MeanThroughput': 55.10531836734695}, ('5G', '31335179', '51'): {'MeanLatency': 43.809090909090905, 'MeanThroughput': 93.0865528301887}}"
1685733592.0,Static,"{('5G', '53468928', '472'): {'MeanLatency': 60.063636363636355, 'MeanThroughput': 42.76161743119264}, ('LTE', '53468928', '472'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1684309116.0,Walking,"{('LTE', '51937028', '286'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': 57.29777142857142}, ('5G', '51662597', '87'): {'MeanLatency': 48.60909090909092, 'MeanThroughput': 69.28497096774191}}"
1663086168.0,Static,"{('5G', '94887721', '99'): {'MeanLatency': 38.80909090909091, 'MeanThroughput': 65.58525092592589}, ('LTE', '94887721', '99'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685035086.0,Static,"{('LTE', '53468932', '493'): {'MeanLatency': 46.845454545454544, 'MeanThroughput': 44.564761764705885}}"
1684169312.0,Static,"{('LTE', '52330245', '267'): {'MeanLatency': nan, 'MeanThroughput': 67.63387333333336}, ('5G', '52330245', '267'): {'MeanLatency': 58.027272727272724, 'MeanThroughput': 79.19577236842106}}"
1686123183.0,Walking,"{('LTE', '51662597', '87'): {'MeanLatency': 43.59090909090909, 'MeanThroughput': 50.800263106796095}}"
1662581979.0,Static,"{('LTE', '32143629', '267'): {'MeanLatency': 50.6, 'MeanThroughput': 26.165468224299094}, ('5G', '32143629', '267'): {'MeanLatency': 46.025000000000006, 'MeanThroughput': nan}}"
1684527366.0,Walking,"{('LTE', '52826629', '423'): {'MeanLatency': nan, 'MeanThroughput': 35.491284615384615}, ('5G', '52826629', '423'): {'MeanLatency': nan, 'MeanThroughput': 70.66762708333331}, ('5G', '53468931', '403'): {'MeanLatency': 46.900000000000006, 'MeanThroughput': 87.20768666666666}, ('LTE', '53468931', '403'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685733262.0,Walking,"{('5G', '52826624', '329'): {'MeanLatency': 41.61818181818182, 'MeanThroughput': 96.86949714285716}, ('LTE', '52826624', '329'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1673038164.0,Walking,"{('5G', '51662598', '88'): {'MeanLatency': nan, 'MeanThroughput': 130.1732985714285}, ('LTE', '51662598', '88'): {'MeanLatency': nan, 'MeanThroughput': 55.76737272727273}, ('5G', '51662597', '87'): {'MeanLatency': 42.82727272727272, 'MeanThroughput': 149.0486}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1669632854.0,Walking,"{('5G', '51662597', '87'): {'MeanLatency': 44.99090909090909, 'MeanThroughput': 110.14971142857142}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1686855728.0,Walking,"{('5G', '53468932', '326'): {'MeanLatency': 69.68181818181819, 'MeanThroughput': 80.83864190476189}, ('LTE', '53468932', '326'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1686080645.0,Walking,"{('5G', '51820294', '412'): {'MeanLatency': 42.054545454545455, 'MeanThroughput': 124.26771634615385}, ('LTE', '51820294', '412'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1663390114.0,Walking,"{('LTE', '31795467', '144'): {'MeanLatency': nan, 'MeanThroughput': 79.95419444444445}, ('5G', '31795467', '144'): {'MeanLatency': nan, 'MeanThroughput': 88.13765405405408}, ('5G', '31795487', '160'): {'MeanLatency': 58.71818181818182, 'MeanThroughput': 23.981701851851856}, ('LTE', '31795487', '160'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1671054817.0,Static,"{('LTE', '51401220', '110'): {'MeanLatency': 48.84545454545455, 'MeanThroughput': 17.113994339622646}}"
1674212553.0,Walking,"{('LTE', '17015046', '446'): {'MeanLatency': 63.34545454545455, 'MeanThroughput': 72.78392549019608}}"
1667945500.0,Static,"{('5G', '32050719', '439'): {'MeanLatency': 37.945454545454545, 'MeanThroughput': 65.0710140186916}, ('LTE', '32050719', '439'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1667324361.0,Walking,"{('5G', '31345931', '29'): {'MeanLatency': nan, 'MeanThroughput': 55.134482258064516}, ('LTE', '31345931', '29'): {'MeanLatency': nan, 'MeanThroughput': 86.50715}, ('5G', '32050719', '439'): {'MeanLatency': 37.30909090909091, 'MeanThroughput': 97.64811749999998}, ('LTE', '32050719', '439'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1667984762.0,Static,"{('5G', '32143637', '268'): {'MeanLatency': 37.45454545454545, 'MeanThroughput': 143.54302233009713}, ('LTE', '32143637', '268'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1683136318.0,Walking,"{('LTE', '51857665', '473'): {'MeanLatency': 45.800000000000004, 'MeanThroughput': 82.59180594059404}}"
1668635003.0,Walking,"{('LTE', '32146189', '489'): {'MeanLatency': 35.833333333333336, 'MeanThroughput': nan}, ('5G', '32146189', '489'): {'MeanLatency': 60.3375, 'MeanThroughput': 75.03272075471702}}"
1676882557.0,Walking,"{('5G', '52050438', '457'): {'MeanLatency': 46.86363636363637, 'MeanThroughput': 58.8961523364486}, ('LTE', '52050438', '457'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1673102596.0,Walking,"{('5G', '52330500', '463'): {'MeanLatency': 53.1090909090909, 'MeanThroughput': 108.90644476190475}, ('LTE', '52330500', '463'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1686391239.0,Walking,"{('LTE', '51867140', '210'): {'MeanLatency': 46.33636363636364, 'MeanThroughput': 54.55718514851483}}"
1684997600.0,Walking,"{('5G', '51662597', '87'): {'MeanLatency': 51.02727272727273, 'MeanThroughput': 140.7438019417476}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1664908328.0,Walking,"{('LTE', '51662598', '88'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '51662598', '88'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '51662597', '87'): {'MeanLatency': 45.17272727272727, 'MeanThroughput': 132.54913300970875}}"
1684694623.0,Walking,"{('LTE', '53468932', '493'): {'MeanLatency': 49.381818181818176, 'MeanThroughput': 41.28788461538461}}"
1663087259.0,Walking,"{('5G', '30803233', '389'): {'MeanLatency': 41.49090909090909, 'MeanThroughput': 141.15474903846157}, ('LTE', '30803233', '389'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1663086951.0,Walking,"{('5G', '31877911', '436'): {'MeanLatency': 51.854545454545466, 'MeanThroughput': 103.45455774647884}, ('LTE', '31877911', '436'): {'MeanLatency': nan, 'MeanThroughput': 57.38466666666667}}"
1687885154.0,Walking,"{('5G', '52826626', '42'): {'MeanLatency': nan, 'MeanThroughput': 68.48635312500001}, ('LTE', '52826626', '42'): {'MeanLatency': nan, 'MeanThroughput': 52.866358333333324}, ('5G', '53468930', '473'): {'MeanLatency': 56.50909090909091, 'MeanThroughput': 124.40919322033903}, ('LTE', '53468930', '473'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1663973315.0,Walking,"{('LTE', '51662595', '441'): {'MeanLatency': 49.37272727272727, 'MeanThroughput': 31.005018269230774}}"
1662583612.0,Walking,"{('LTE', '32143629', '267'): {'MeanLatency': nan, 'MeanThroughput': 26.214657142857142}, ('5G', '32143629', '267'): {'MeanLatency': 39.590909090909086, 'MeanThroughput': 32.52776836734694}}"
1682238247.0,Walking,"{('LTE', '17015041', '303'): {'MeanLatency': nan, 'MeanThroughput': 58.30716060606061}, ('5G', '17015041', '303'): {'MeanLatency': nan, 'MeanThroughput': 137.8885}, ('5G', '52826626', '42'): {'MeanLatency': 42.554545454545455, 'MeanThroughput': 143.0949827586207}, ('LTE', '52826626', '42'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1682015418.0,Walking,"{('LTE', '52826627', '48'): {'MeanLatency': nan, 'MeanThroughput': 10.487699999999998}, ('5G', '52826627', '48'): {'MeanLatency': 44.599999999999994, 'MeanThroughput': 105.38344400000001}}"
1685735525.0,Walking,"{('LTE', '51820292', '191'): {'MeanLatency': nan, 'MeanThroughput': 80.113}, ('5G', '51820292', '191'): {'MeanLatency': 47.63636363636363, 'MeanThroughput': 94.30679749999999}}"
1668548247.0,Walking,"{('5G', '31345931', '29'): {'MeanLatency': 34.0, 'MeanThroughput': 43.19359082568808}, ('LTE', '31345931', '29'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1668549351.0,Walking,"{('5G', '32137997', '483'): {'MeanLatency': nan, 'MeanThroughput': 36.7682038961039}, ('LTE', '32137997', '483'): {'MeanLatency': nan, 'MeanThroughput': nan}, ('5G', '31335191', '52'): {'MeanLatency': 41.10909090909091, 'MeanThroughput': 76.42536923076922}, ('LTE', '31335191', '52'): {'MeanLatency': nan, 'MeanThroughput': 78.64136666666667}}"
1663694441.0,Walking,"{('5G', '51662597', '87'): {'MeanLatency': 58.23636363636365, 'MeanThroughput': 14.58032481751825}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1682060959.0,Walking,"{('LTE', '51662597', '87'): {'MeanLatency': 44.290909090909096, 'MeanThroughput': 58.69880294117645}}"
1667766834.0,Driving,"{('5G', '30812683', '430'): {'MeanLatency': nan, 'MeanThroughput': 98.25872235294119}, ('LTE', '30812683', '430'): {'MeanLatency': nan, 'MeanThroughput': 48.934177777777776}, ('5G', '32590111', '185'): {'MeanLatency': 50.71111111111111, 'MeanThroughput': 120.05906999999998}, ('LTE', '32590111', '185'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1687156543.0,Walking,"{('LTE', '51662336', '321'): {'MeanLatency': 47.281818181818174, 'MeanThroughput': 24.82948113207548}}"
1667767449.0,Driving,"{('LTE', '31337758', '362'): {'MeanLatency': nan, 'MeanThroughput': 5.578393617021277}, ('5G', '31337758', '362'): {'MeanLatency': nan, 'MeanThroughput': 4.92705060240964}, ('5G', '31072788', '391'): {'MeanLatency': 65.88888888888889, 'MeanThroughput': nan}, ('LTE', '31072788', '391'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1662582709.0,Static,"{('LTE', '32143629', '267'): {'MeanLatency': nan, 'MeanThroughput': 32.505776}, ('5G', '32143629', '267'): {'MeanLatency': 44.69999999999999, 'MeanThroughput': 36.02178352941178}}"
1690917387.0,Walking,"{('5G', '51662595', '441'): {'MeanLatency': nan, 'MeanThroughput': 57.671846774193575}, ('LTE', '51662595', '441'): {'MeanLatency': nan, 'MeanThroughput': 44.76525384615385}, ('5G', '51662600', '442'): {'MeanLatency': 52.16363636363636, 'MeanThroughput': 70.85858787878789}, ('LTE', '51662600', '442'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1682060989.0,Walking,"{('LTE', '51662597', '87'): {'MeanLatency': 44.74545454545454, 'MeanThroughput': 56.0623316831683}}"
1663086263.0,Walking,"{('5G', '94887721', '99'): {'MeanLatency': 41.57272727272727, 'MeanThroughput': 87.73432285714283}, ('LTE', '94887721', '99'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1670317165.0,Walking,"{('5G', '51662597', '87'): {'MeanLatency': 43.027272727272724, 'MeanThroughput': 90.21753962264154}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1686900663.0,Static,"{('LTE', '52295686', '281'): {'MeanLatency': 44.11818181818182, 'MeanThroughput': 53.5885798076923}}"
1670064670.0,Walking,"{('LTE', '51662597', '87'): {'MeanLatency': 45.37272727272727, 'MeanThroughput': 40.24683904761905}}"
1669414340.0,Walking,"{('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': 120.13110869565222}, ('5G', '51662597', '87'): {'MeanLatency': 51.96363636363637, 'MeanThroughput': 142.88074625000007}}"
1691140975.0,Walking,"{('LTE', '51662597', '87'): {'MeanLatency': 46.49090909090909, 'MeanThroughput': 36.49839807692308}}"
1683047379.0,Walking,"{('5G', '51628549', '333'): {'MeanLatency': 113.2090909090909, 'MeanThroughput': 89.36590810810814}, ('LTE', '51628549', '333'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685736060.0,Walking,"{('5G', '52111873', '239'): {'MeanLatency': 40.38181818181818, 'MeanThroughput': 71.503259047619}, ('LTE', '52111873', '239'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1663693117.0,Walking,"{('5G', '52826626', '42'): {'MeanLatency': 49.09090909090909, 'MeanThroughput': 132.79842135922334}, ('LTE', '52826626', '42'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1685734083.0,Walking,"{('LTE', '52129544', '59'): {'MeanLatency': 42.900000000000006, 'MeanThroughput': 40.23078504672898}}"
1662654795.0,Walking,"{('5G', '94887721', '99'): {'MeanLatency': 37.00000000000001, 'MeanThroughput': 15.83701443298969}, ('LTE', '94887721', '99'): {'MeanLatency': nan, 'MeanThroughput': 8.5198625}}"
1682276599.0,Walking,"{('LTE', '17015046', '446'): {'MeanLatency': 70.2, 'MeanThroughput': 86.1459617647059}, ('LTE', '52826629', '423'): {'MeanLatency': 39.2, 'MeanThroughput': nan}, ('5G', '52826629', '423'): {'MeanLatency': 42.614285714285714, 'MeanThroughput': nan}}"
1673900558.0,Walking,"{('LTE', '17015045', '174'): {'MeanLatency': 67.69090909090909, 'MeanThroughput': 66.49648811881187}}"
1682321132.0,Walking,"{('5G', '52826629', '423'): {'MeanLatency': 50.76363636363636, 'MeanThroughput': 96.64067403846154}, ('LTE', '52826629', '423'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
1669990710.0,Static,"{('LTE', '17015045', '174'): {'MeanLatency': 68.16363636363637, 'MeanThroughput': 28.6852048076923}}"
1669996371.0,Walking,"{('LTE', '52884224', '309'): {'MeanLatency': 44.42727272727273, 'MeanThroughput': 27.588145631067967}}"
1670753251.0,Walking,"{('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': 13.980566666666666}, ('5G', '51662597', '87'): {'MeanLatency': 45.47272727272727, 'MeanThroughput': 16.743193548387094}}"
1665384893.0,Walking,"{('LTE', '51662597', '87'): {'MeanLatency': 45.32727272727273, 'MeanThroughput': 41.99549702970297}}"
1672655308.0,Walking,"{('5G', '51662597', '87'): {'MeanLatency': 51.118181818181824, 'MeanThroughput': 15.124876258992805}, ('LTE', '51662597', '87'): {'MeanLatency': nan, 'MeanThroughput': nan}}"
