Date,Type,Info
1667684896.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-104.0, -104.0, -104.0, -104.0, -104.0, -104.0, -104.0, -105.0, -105.0, -105.0, -103.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 37.581818181818186, 'MeanThroughput': 3.4031675438596496, 'MeanRsrp': [], 'MeanSsrsrp': [-115.0, -115.0, -115.0, -114.0, -114.0, -111.0, -111.0, -109.0, -109.0, -105.0, -105.0], 'Counter_tput': 114, 'Counter_latency': 11}}"
1669633763.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 55.57679, 'MeanRsrp': [-88.0, -83.0, -87.0, -87.0, -87.0, -87.0, -87.0], 'MeanSsrsrp': [], 'Counter_tput': 10, 'Counter_latency': 0}, '5G': {'MeanLatency': 54.436363636363645, 'MeanThroughput': 81.94074020618555, 'MeanRsrp': [], 'MeanSsrsrp': [-98.0, -98.0, -96.0, -96.0, -96.0, -96.0], 'Counter_tput': 97, 'Counter_latency': 11}}"
1667764645.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 30.741722727272734, 'MeanRsrp': [-85.0, -87.0, -88.0, -89.0, -89.0, -90.0, -91.0, -91.0, -91.0, -91.0, -91.0, -92.0, -92.0, -90.0], 'MeanSsrsrp': [], 'Counter_tput': 22, 'Counter_latency': 0}, '5G': {'MeanLatency': 48.95454545454545, 'MeanThroughput': 68.8984929411765, 'MeanRsrp': [], 'MeanSsrsrp': [-95.0, -98.0, -98.0, -98.0, -98.0, -94.0, -95.0, -95.0], 'Counter_tput': 85, 'Counter_latency': 11}}"
1663087007.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-76.0, -73.0, -74.0, -74.0, -75.0, -75.0, -74.0, -74.0, -72.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 49.872727272727275, 'MeanThroughput': 120.99063365384617, 'MeanRsrp': [], 'MeanSsrsrp': [-81.0, -81.0, -81.0, -82.0, -82.0, -82.0, -82.0, -82.0, -82.0], 'Counter_tput': 104, 'Counter_latency': 11}}"
1684170382.0,Static,"{'LTE': {'MeanLatency': 50.5, 'MeanThroughput': 28.56138952380952, 'MeanRsrp': [-81.0], 'MeanSsrsrp': [], 'Counter_tput': 105, 'Counter_latency': 11}}"
1665175419.0,Walking,"{'LTE': {'MeanLatency': 43.25454545454545, 'MeanThroughput': 55.33596237623763, 'MeanRsrp': [-77.0], 'MeanSsrsrp': [], 'Counter_tput': 101, 'Counter_latency': 11}}"
1663694539.0,Walking,"{'LTE': {'MeanLatency': 66.11818181818182, 'MeanThroughput': 2.934642537313432, 'MeanRsrp': [-98.0, -103.0, -104.0], 'MeanSsrsrp': [], 'Counter_tput': 134, 'Counter_latency': 11}}"
1672912720.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 5.242939999999999, 'MeanRsrp': [-100.0, -101.0, -101.0, -100.0, -101.0, -101.0, -102.0, -103.0, -103.0], 'MeanSsrsrp': [], 'Counter_tput': 10, 'Counter_latency': 0}, '5G': {'MeanLatency': 61.37272727272728, 'MeanThroughput': 0.9425797752808988, 'MeanRsrp': [], 'MeanSsrsrp': [-111.0, -117.0, -117.0, -117.0, -121.0, -121.0, -124.0, -126.0], 'Counter_tput': 89, 'Counter_latency': 11}}"
1691685936.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-69.0, -69.0, -69.0, -69.0, -69.0, -69.0, -69.0, -70.0, -69.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 57.87272727272727, 'MeanThroughput': 36.795204545454546, 'MeanRsrp': [], 'MeanSsrsrp': [-84.0, -84.0, -84.0, -89.0, -90.0, -90.0, -90.0, -90.0, -90.0], 'Counter_tput': 110, 'Counter_latency': 11}}"
1667729330.0,Walking,"{'LTE': {'MeanLatency': 27.4, 'MeanThroughput': 21.060605084745756, 'MeanRsrp': [-92.0, -94.0], 'MeanSsrsrp': [], 'Counter_tput': 118, 'Counter_latency': 1}, '5G': {'MeanLatency': 32.22, 'MeanThroughput': nan, 'MeanRsrp': [], 'MeanSsrsrp': [-109.0], 'Counter_tput': 0, 'Counter_latency': 10}}"
1668596508.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-74.0, -74.0, -74.0, -74.0, -75.0, -75.0, -75.0, -75.0, -76.0, -75.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 35.11818181818182, 'MeanThroughput': 137.02770194174755, 'MeanRsrp': [], 'MeanSsrsrp': [-83.0, -84.0, -84.0, -84.0, -83.0, -83.0, -84.0, -82.0, -82.0], 'Counter_tput': 103, 'Counter_latency': 11}}"
1686639055.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-81.0, -81.0, -80.0, -80.0, -79.0, -79.0, -77.0, -77.0, -74.0, -74.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 52.93636363636363, 'MeanThroughput': 95.7694295238095, 'MeanRsrp': [], 'MeanSsrsrp': [-96.0, -96.0, -96.0, -97.0, -97.0, -95.0, -95.0, -93.0, -93.0, -91.0], 'Counter_tput': 105, 'Counter_latency': 11}}"
1663401868.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-82.0, -82.0, -82.0, -82.0, -82.0, -83.0, -83.0, -84.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 54.49090909090909, 'MeanThroughput': 48.836395370370354, 'MeanRsrp': [], 'MeanSsrsrp': [-95.0, -70.0, -70.0, -72.0, -72.0, -72.0, -72.0, -72.0], 'Counter_tput': 108, 'Counter_latency': 11}}"
1663361462.0,Static,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-90.0, -90.0, -90.0, -90.0, -90.0, -90.0, -90.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 39.39090909090908, 'MeanThroughput': 123.56147692307695, 'MeanRsrp': [], 'MeanSsrsrp': [-76.0, -76.0, -76.0, -76.0, -75.0, -75.0, -74.0], 'Counter_tput': 104, 'Counter_latency': 11}}"
1670409319.0,Walking,"{'LTE': {'MeanLatency': 46.61818181818182, 'MeanThroughput': 16.252892727272723, 'MeanRsrp': [-104.0, -92.0], 'MeanSsrsrp': [], 'Counter_tput': 110, 'Counter_latency': 11}}"
1686080221.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 84.16282105263157, 'MeanRsrp': [-80.0, -81.0, -81.0, -83.0, -83.0, -84.0, -84.0, -85.0], 'MeanSsrsrp': [], 'Counter_tput': 19, 'Counter_latency': 0}, '5G': {'MeanLatency': 48.05454545454545, 'MeanThroughput': 97.4570270588235, 'MeanRsrp': [], 'MeanSsrsrp': [-71.0, -70.0, -70.0, -70.0, -70.0, -70.0], 'Counter_tput': 85, 'Counter_latency': 11}}"
1665385073.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 73.39661111111111, 'MeanRsrp': [-68.0, -68.0, -69.0, -69.0, -71.0, -72.0, -73.0, -69.0, -64.0, -68.0, -68.0, -64.0, -64.0], 'MeanSsrsrp': [], 'Counter_tput': 9, 'Counter_latency': 0}, '5G': {'MeanLatency': 43.13636363636363, 'MeanThroughput': 145.1716860215054, 'MeanRsrp': [], 'MeanSsrsrp': [-86.0, -85.0, -82.0, -82.0, -82.0, -72.0, -72.0, -72.0, -73.0, -73.0, -70.0], 'Counter_tput': 93, 'Counter_latency': 11}}"
1667761362.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-83.0, -84.0, -84.0, -84.0, -84.0, -84.0, -85.0, -85.0, -85.0, -85.0, -85.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 50.019999999999996, 'MeanThroughput': 122.16419126213587, 'MeanRsrp': [], 'MeanSsrsrp': [-88.0, -87.0, -87.0, -87.0, -87.0, -89.0, -89.0, -91.0, -91.0, -91.0, -91.0], 'Counter_tput': 103, 'Counter_latency': 10}}"
1685733516.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': nan, 'MeanRsrp': [-90.0, -90.0, -88.0, -88.0, -89.0, -89.0, -88.0, -88.0, -86.0, -86.0], 'MeanSsrsrp': [], 'Counter_tput': 0, 'Counter_latency': 0}, '5G': {'MeanLatency': 66.26363636363637, 'MeanThroughput': 91.07673904761903, 'MeanRsrp': [], 'MeanSsrsrp': [-68.0, -66.0, -66.0, -67.0, -67.0, -73.0, -73.0, -74.0, -74.0, -72.0], 'Counter_tput': 105, 'Counter_latency': 11}}"
1668442487.0,Walking,"{'LTE': {'MeanLatency': nan, 'MeanThroughput': 111.19357500000002, 'MeanRsrp': [-74.0, -73.0, -75.0, -74.0, -74.0, -74.0, -75.0, -75.0], 'MeanSsrsrp': [], 'Counter_tput': 24, 'Counter_latency': 0}, '5G': {'MeanLatency': 42.845454545454544, 'MeanThroughput': 124.10424303797467, 'MeanRsrp': [], 'MeanSsrsrp': [-86.0, -86.0, -84.0, -84.0, -83.0, -85.0, -85.0], 'Counter_tput': 79, 'Counter_latency': 11}}"
1684309236.0,Walking,"{'LTE': {'MeanLatency': 52.22727272727273, 'MeanThroughput': 56.95314901960784, 'MeanRsrp': [-67.0], 'MeanSsrsrp': [], 'Counter_tput': 102, 'Counter_latency': 11}}"
1682276641.0,Walking,"{'LTE': {'MeanLatency': 54.92727272727273, 'MeanThroughput': 22.91354722222224, 'MeanRsrp': [-82.0], 'MeanSsrsrp': [], 'Counter_tput': 108, 'Counter_latency': 11}}"
